jazz christmas,333.5
christian christmas,2
texas blues,3
traditional blues,3
country blues,3
new orleans blues,3
lounge,533
rhythm and boogie,1
traditional swing,1
tin pan alley,3
cool jazz,12
vintage western,18
cowboy western,85
doo wop,7
exotica,17
jazz blues,58.5
country christmas,66
memphis blues,3
christmas,561
chicago blues,3
swamp blues,3
acoustic blues,3
adult standards,538
big band,38
boy band,2
nashville sound,66
boogie woogie,1
traditional country,66
vocal jazz,397
honky tonk,1
country gospel,66
deep opera,2
jazz orchestra,3
samba,14
velha guarda,14
louisiana blues,3
movie tunes,2
deep adult standards,204
piano blues,3
blues,3
piedmont blues,3
jump blues,7
delta blues,3
british dance band,40
cabaret,451
easy listening,340
vintage swing,8
western swing,68
swing,179
outlaw country,1
vintage jazz,17
jazz,12
gospel,2
