nashville sound,2
western swing,46
easy listening,307
jazz christmas,188.5
cabaret,303.5
ragtime,1
boogie woogie,14
tin pan alley,4
deep adult standards,122
swing,303
traditional swing,2
lounge,342.5
jazz blues,32.5
exotica,1
country christmas,2
vintage swing,2
show tunes,1
traditional country,4
dixieland,3
boy band,31.5
vintage western,44
adult standards,364.5
british dance band,2
vintage jazz,1
stride,1
cowboy western,4
country gospel,2
christmas,344.5
new orleans jazz,3
vocal jazz,267.5
big band,208.5
