doo wop,648.430291851267
nashville sound,353.317186739664
jazz christmas,763.256428482559
easy listening,964.128403060313
louisiana blues,40.0698904293381
northern soul,6.01639344262295
chicago soul,184.466521266178
cabaret,431.353271674976
merseybeat,12.1428571428571
soul,159.419621042612
progressive psytrance,2.01041666666667
boogie woogie,192.793922478672
vintage rockabilly,20.0997267759562
deep adult standards,1671.7759348658
classic rock,59.1935560053981
soul blues,181.531895670889
geek rock,16.07125
swamp pop,199.8448684201
jazz blues,583.665130885997
soul christmas,487.422694478498
traditional blues,41.0804167451276
modern blues,41.0804167451276
traditional country,341.31287031965
country rock,12.1428571428571
folk rock,12.1428571428571
blues,41.0804167451276
brill building pop,1235.04376826604
a cappella,21.138698630137
deep vocal jazz,1.01020408163265
motown,144.398881764627
comic,16.07125
piedmont blues,19.0466346153846
adult standards,1945.47152721844
british dance band,3.01333333333333
southern soul,229.596716970842
girl group,1.01315789473684
country gospel,273.435494072708
outlaw country,84.1081765163139
new orleans jazz,64.7974481658692
traditional irish folk,15.0454545454545
light music,14.0357142857143
soda pop,17.0406772250292
big band,72.8230891915102
country,1.01075268817204
rhythm and boogie,16.0980392156862
western swing,225.706111422948
british invasion,18.1700081243284
swamp blues,40.0698904293381
harmonica blues,19.0466346153846
memphis soul,107.349197465908
quiet storm,16.0594090459874
jazz,22.0758157118876
piano rock,32.7701149425287
swing,159.335236790237
lounge,1356.28099275012
exotica,18.0494129158513
country christmas,298.601813414894
texas blues,41.0804167451276
delta blues,40.0698904293381
chicago blues,41.0804167451276
rock and roll,1616.34667903189
traditional rockabilly,50.1489412969489
british blues,1.01052631578947
acoustic blues,40.0698904293381
country blues,20.0571609311741
piano blues,247.893224672716
memphis blues,238.896929804831
new orleans blues,353.275663242319
honky tonk,45.3861421588305
soul jazz,33.0819583401673
blues rock,59.1935560053981
traditional folk,118.192453102453
mellow gold,70.3258868324657
beach music,58.1696635485139
neo rockabilly,5.01639344262295
rockabilly,1342.53384759169
accordion,8.02380952380952
cowboy western,361.344327751107
christmas,2325.5363945687
calypso,106.049595959596
folk christmas,123.204357864358
jump blues,275.759574141055
polka,14.0446428571429
vocal jazz,643.974208211542
cool jazz,22.0758157118876
electric blues,41.0804167451276
movie tunes,10.0833333333333
