doo wop,10
nashville sound,4
western swing,4
easy listening,319.5
jazz christmas,224.5
cabaret,284
boogie woogie,13
tin pan alley,33
deep adult standards,64
jazz,1
swing,278
traditional swing,3
lounge,398.5
jazz blues,22
exotica,13
vintage swing,1
country christmas,4
contemporary post bop,1
piano blues,4
traditional country,4
jazz orchestra,25
adult standards,406.5
hard bop,1
british dance band,55.5
stride,4
bebop,1
cowboy western,4
country gospel,4
jazz funk,1
jump blues,15
christmas,405.5
new orleans jazz,13
cool jazz,1
vocal jazz,242.5
big band,154.5
movie tunes,2
