canzone napoletana,1
opera,1
polka,1
jazz christmas,282.5
soul christmas,5
light music,13
new orleans blues,5
lounge,635.5
traditional swing,2
cool jazz,2
deep soft rock,3
traditional folk,2
memphis soul,3
cowboy western,93.5
doo wop,19
brill building pop,4
exotica,70.5
show tunes,1
jazz blues,17
country christmas,14
christmas,949
memphis blues,2
comic,25
adult standards,851
big band,29
nashville sound,29
boogie woogie,5
traditional country,29
vocal jazz,352
deep christian rock,1
honky tonk,3
soul,3
deep northern soul,3
country gospel,29
deep motown,4
classical piano,2
calypso,2
operatic pop,1
swamp pop,2
bow pop,2
deep adult standards,733
folk christmas,2
jump blues,8
piano blues,4
soul blues,3
british dance band,4
dixieland,2
cabaret,387.5
ragtime,3
vintage swing,1
easy listening,570.5
western swing,29
swing,85.5
outlaw country,3
rockabilly,16
deep vocal jazz,1
new orleans jazz,2
jazz,4
geek rock,21
rock and roll,16
southern soul,3
