velha guarda,1
samba,1
jazz,1
new orleans jazz,96
adult standards,223.5
cabaret,226.5
nashville sound,4
lounge,214.5
swing,432.5
jazz orchestra,7
exotica,3
bossa nova,1
honky tonk,1
country gospel,4
traditional swing,69.5
western swing,11
tin pan alley,1
vocal jazz,128
boy band,24
stride,1
cowboy western,11
outlaw country,1
traditional country,11
vintage jazz,11
christmas,227.5
country christmas,3
deep adult standards,28
boogie woogie,3
ragtime,2
doo wop,1
mpb,1
jazz blues,24
brazilian pop music,1
jazz christmas,190
big band,329.5
british dance band,88.5
dixieland,23.5
vintage swing,8
easy listening,116.5
choro,1
