christmas,13878.6921854676
adult standards,12338.0533630841
deep adult standards,10288.2385974166
lounge,8736.88244477482
rock and roll,6809.46077444501
easy listening,6218.31237501533
rockabilly,5566.87076976727
jazz christmas,5180.93316947595
brill building pop,5160.6486083134
vocal jazz,5077.89661714547
cabaret,4565.47365700465
doo wop,3661.73225330876
jazz blues,2280.2221328278
soul christmas,1772.26663403704
swing,1664.50017300244
cowboy western,1555.57165846832
traditional country,1390.33078904965
nashville sound,1253.8623061364
country christmas,1167.89396727446
country gospel,1150.87880175625
new orleans blues,1071.15580788975
southern soul,1049.69752785572
western swing,989.014598230427
chicago soul,973.447441812571
jump blues,956.875996049085
motown,891.480465666417
soul,789.367222247054
swamp pop,737.320568102692
soul blues,715.288661074982
memphis blues,637.868800111927
piano blues,608.321598187066
exotica,594.672431546291
boogie woogie,540.330025427879
memphis soul,508.143656119503
beach music,486.272469492979
big band,462.777694911329
outlaw country,424.997630465082
honky tonk,356.951581719272
jazz,287.008937659173
quiet storm,265.869234737745
folk christmas,266.51490265824
traditional folk,250.486048743793
cool jazz,221.788740614838
british dance band,220.294734485781
british invasion,206.046127694052
mellow gold,204.431876327132
blues rock,203.34872537978
classic rock,203.34872537978
new orleans jazz,201.590834243393
light music,197.243819771066
soda pop,173.5908764919
traditional rockabilly,167.505395357948
a cappella,163.042101622948
surf music,158.48834812679
ragtime,137.074949442572
folk,134.265817863562
merseybeat,135.169040768885
canzone napoletana,132.979574028276
comic,129.747543227407
calypso,126.149058325187
operatic pop,119.868462917165
opera,119.868462917165
deep soft rock,113.90837158474
bubblegum pop,110.92758425598
free jazz,98.7529404120784
piano rock,95.6319132311271
movie tunes,89.2341800356505
folk rock,84.0816326530612
country,81.548054251287
geek rock,75.4223648969651
soul jazz,72.1222644066462
deep motown,68.8078551561832
polka,69.2695319794584
dixieland,67.2656515897895
chicago blues,64.1572984655577
traditional blues,63.1572984655577
texas blues,63.1572984655577
electric blues,63.1572984655577
blues,63.1572984655577
delta blues,62.1467721497682
acoustic blues,62.1467721497682
soft rock,54.8190476190476
northern soul,51.1963092496862
vintage western,47.5821123321123
swamp blues,45.0806431175101
garage rock,45.2111064659978
modern blues,46.0911694332996
louisiana blues,45.0806431175101
stride,43.2123376623377
italian pop,41.3714203894616
classic garage rock,38.1260466544531
cowpunk,38.1615338164252
classic italian pop,35.2769759450172
children s christmas,32.7264957264957
country rock,31.2365626468587
vintage rockabilly,31.1366512054899
protopunk,30.134549689441
punk blues,27.1059782608696
rhythm and boogie,26.1384225572991
bow pop,24.0969230769231
funk,24.05286261725
southern soul blues,23.0414764079148
vintage swoon,23.0639535338069
piedmont blues,21.0573873035566
funk rock,22.042109929078
christian christmas,22.0914158305463
british blues,22.105226776619
harmonica blues,23.0573873035566
classic funk rock,24.05286261725
deep southern soul,23.0414764079148
freakbeat,23.0910714285714
country blues,23.0679136193461
children s music,21.6153846153846
barbershop,22.12
traditional swing,21.1527777777778
trash rock,18.1051282051282
roots rock,19.072504708098
singer songwriter,19.072504708098
deep vocal jazz,19.1245475159761
skiffle,19.9004585705249
croatian pop,17.0769230769231
reggae,18.0424836601307
schlager,17.2321428571429
roots reggae,18.0424836601307
dark hardcore,15.0526315789474
speedcore,15.0526315789474
soundtrack,15.0625
deep hardcore,15.0526315789474
traditional irish folk,15.0454545454545
happy hardcore,15.0526315789474
hardcore techno,15.0526315789474
c86,16.0416666666667
scottish rock,16.0416666666667
indie fuzzpop,16.0952380952381
gabba,15.0526315789474
laboratorio,16.0204081632653
swedish hip hop,16
lds,16.0769230769231
deep classic garage rock,15.0561594202899
twee pop,16.0416666666667
psychobilly,13.0512820512821
bebop,14.0457142857143
deep funk,13.0208333333333
neo rockabilly,12.0516872591668
gbvfi,12.0625
deep opera,12.1287878787879
alternative country,11.0555555555556
world christmas,12.0434782608696
chanson,12.0434782608696
south african jazz,9.02222222222222
new romantic,10.0144927536232
dance rock,10.0144927536232
vintage chanson,9
kwaito,9.02222222222222
post punk,10.0144927536232
deep eurodance,9.05882352941176
new wave,10.0144927536232
accordion,9.02380952380952
miami bass,9.01960784313725
boy band,8.12360646599778
vintage gospel,9.015625
uk post punk,10.0144927536232
jazz orchestra,7.0625
dutch pop,8.02380952380952
traditional rock  n roll,8.02380952380952
deep free jazz,8.01818181818182
deep northern soul,8.025
gospel,6.01449275362319
samba,3.04347826086957
psychedelic rock,3.02857142857143
velha guarda,3.04347826086957
neurofunk,3.01333333333333
show tunes,4.01020408163265
contemporary classical,3.02139098604438
mexican traditional,4.01219512195122
drum and bass,3.01333333333333
mallet,4.01219512195122
girl group,3.01315789473684
progressive psytrance,2.01041666666667
vintage jazz,1
traditional scottish folk,1.03846153846154
australian pop,2.01111111111111
classical piano,2
australian alternative rock,2.01111111111111
disco,2.01075268817204
tin pan alley,1
vintage swing,1
deep christian rock,1
