new wave pop,6876.34850425686
europop,6348.70270031039
pop christmas,6130.41818345654
dance pop,6023.94976808028
rock,5224.91362310989
madchester,4611.90777415824
hip house,4060.84629254406
britpop,4048.82940767348
soft rock,3411.93198038388
permanent wave,3329.84250910779
urban contemporary,2981.53640687431
mellow gold,2862.59835364858
pop,2799.77605630772
pop rock,2650.66942864069
alternative rock,2511.1600328621
eurodance,2488.16105376712
album rock,2482.35080273512
boy band,2453.7785319567
new wave,2449.18967156216
soul christmas,2313.84511638259
new romantic,2112.76587219384
electronic,1982.51107569368
dance rock,1968.51365286905
r b,1909.84233055015
new jack swing,1762.73324417916
synthpop,1737.93967963799
glam rock,1691.65928516152
hard rock,1625.44765619073
big beat,1478.34489961669
bubblegum dance,1469.26482344349
singer songwriter,1332.70798396522
hi nrg,1319.58723883802
quiet storm,1264.81769781523
hip hop,1206.17715431791
neo soul,1190.74562728358
funk rock,1148.48536120321
folk christmas,1118.12929040707
hardcore techno,1079.77614438456
post grunge,1034.83979491995
rap,1026.48821768773
art rock,999.407451565252
old school hip hop,944.304943516307
acid house,941.790548083227
indie rock,921.981311176217
classic rock,908.212599231988
hip pop,890.824530266821
roots rock,880.797912568222
chill out,876.250695264766
folk pop,870.184086830579
rap rock,848.222072338543
classic funk rock,823.231612005082
neo mellow,815.604245405284
funk metal,810.482016007536
teen pop,696.782953898736
talent show,696.820724836166
lilith,689.51609353131
hardcore hip hop,669.706215733936
breakbeat,665.516960318718
pop rap,657.93143791108
blues rock,626.952428044893
neo psychedelic,618.86094514519
heavy christmas,617.484903986318
melancholia,610.716495591031
grunge,605.263862667147
folk rock,594.596653224995
trip hop,589.260883445864
vocal house,589.779365566825
acid jazz,586.960279518579
alternative metal,581.468276927342
disco,529.59323565537
dream pop,528.29982824515
house,519.788404828387
glam metal,510.792433373264
adult standards,509.25935924476
funk,503.845002141179
gangster rap,499.832203323428
chamber pop,494.578738920193
australian pop,479.610638027219
downtempo,472.018788502202
indie christmas,469.407628000688
metal,450.578066524855
german techno,441.888714715289
soul,439.253586588853
power pop,431.663557262846
nu metal,426.617014052867
swedish pop,414.123105825063
disco house,411.695085466675
shoegaze,395.921677064526
juggalo,388.794151069982
piano rock,378.809541460966
british blues,363.459648962834
east coast hip hop,364.143447870586
dancehall,359.869360927869
intelligent dance music,358.831994733898
australian dance,356.963819733196
motown,344.752372192213
scottish rock,342.047305680057
celtic rock,341.123988845042
reggae,337.436153727196
roots reggae,333.967358985689
uk post punk,327.126752776946
welsh rock,324.856497544555
progressive rock,322.715316695966
freestyle,319.635178205846
lovers rock,317.808054317897
christmas,317.451227018841
candy pop,307.579107912641
rock and roll,305.810557631665
chicago house,304.208502452692
country rock,297.878828656105
british invasion,295.064455797802
speed garage,283.795590662945
sleaze rock,282.490747272278
space rock,279.276961268283
jangle pop,277.914243285276
brill building pop,276.427224115219
bubble trance,272.181034744857
underground hip hop,266.416620115733
indie r b,262.477066106343
post punk,260.038749960368
uk garage,253.731954325689
trance,253.570183158293
groove metal,252.518377111323
lo fi,247.912060571094
rap metal,245.790100789774
speed metal,246.216464702332
progressive trance,242.414651833588
nu jazz,241.827480091129
protopunk,241.622916537309
southern rock,234.820638245309
alternative hip hop,231.522672272078
country,222.675187807398
contemporary country,219.642062943077
uplifting trance,219.096890045078
latin christmas,216.490654511199
reggae fusion,215.114948117287
bubblegum pop,205.675342142091
garage rock,204.492363959457
noise pop,205.210012915992
g funk,202.55204552615
traditional folk,197.680276161272
alternative dance,192.302918207736
latin,190.633192513566
latin pop,188.601245251903
electric blues,187.88719607523
new age,188.690221341565
progressive house,187.570592328538
nu gaze,177.704806991794
alternative pop,177.655119006615
symphonic rock,175.463644176684
folk,170.421951829263
post disco,166.296967030352
west coast rap,166.248309501826
thrash metal,157.088444045827
celtic christmas,155.342227009551
psychedelic rock,155.655105767102
techno,150.487152122563
australian alternative rock,147.84609465185
tribal house,145.175956351344
country dawn,144.839697970295
industrial rock,143.319500684384
punk,140.256527044155
industrial metal,139.321650326119
country christmas,137.328698520898
turntablism,135.849217278588
lounge,135.719026048427
dub,131.012466516184
christian christmas,131.328269177018
edm,129.222949090538
modern blues,124.932704573844
deep house,123.794212698817
zolo,122.898200684798
sheffield indie,123.271966295402
rockabilly,123.389806172086
jungle,121.392834149097
comic,120.254527165065
punk christmas,118.313014828861
vocal jazz,116.971279491409
jazz funk,114.498919181119
experimental,115.329166471891
ambient,112.734850122964
electroclash,110.353197423353
pop punk,109.183669293653
ninja,108.043316535938
ska punk,106.640819477389
jazz christmas,106.463764758314
folk punk,105.235936022928
irish folk,102.406101789981
slow core,100.523351642794
canadian country,101.44611184766
celtic,100.754160497819
electro house,98.0493627651606
bow pop,98.0039951092536
industrial,95.0044742486309
electro,95.8684052807683
gothic rock,92.4813261695738
hardcore breaks,93.298144033458
children s music,92.2911866359447
operatic pop,89.6754958573914
c86,90.1922055798962
nwobhm,90.9948408239604
pub rock,87.8057135315471
experimental rock,88.2632258387005
metropopolis,87.1954823325998
progressive metal,85.7885921212293
boston rock,86.0429431480219
icelandic pop,81.4212199888047
drum and bass,81.0670994513725
texas blues,79.1739214007047
mod revival,76.8228028128631
christian alternative rock,74.1614270079514
christian music,74.1614270079514
ccm,74.1614270079514
happy hardcore,72.1040467380272
detroit techno,72.4341576903634
world christmas,71.2012465209937
jam band,69.9196420731415
soul blues,68.0996735416955
