"hyphy","no.wave","bossa.nova","beach.music","romantic","deep.progressive.house","classic.funk.rock","alternative.pop","psychedelic.trance","smooth.jazz","classic.italian.pop","dark.hardcore","synthpop","movie.tunes","chaotic.hardcore","dansband","electro.jazz","sertanejo.universitario","abstract.idm","tibetan","cowboy.western","deep.classic.garage.rock","welsh.rock","vocal.house","pop","dark.black.metal","anarcho.punk","black.sludge","deep.soft.rock","contemporary.post.bop","symphonic.black.metal","power.metal","nu.gaze","duranguense","neo.mellow","indie.post.punk","world.fusion","garage.pop","doomcore","italian.hip.hop","comedy","deep.german.indie","persian.traditional","world.chill","commons","pop.house","jazz.trio","world.christmas","breakcore","trap.music","country.dawn","drone.folk","mexican.indie","psychobilly","deep.latin.alternative","indie.psych.pop","ebm","nu.disco","west.coast.rap","new.jack.smooth","breton.folk","nu.cumbia","pop.rock","permanent.wave","traditional.british.folk","atmospheric.post.metal","psych.gaze","deep.full.on","boston.rock","latin.hip.hop","operatic.pop","folk.punk","boogie.woogie","indie.folk","klezmer","country.rock","deep.jazz.guitar","deep.psychobilly","progressive.house","celtic","goregrind","j.pop","trapstep","turkish.rock","hungarian.pop","deep.soundtrack","swedish.prog","drone.psych","candy.pop","norwegian.pop","pop.christmas","ye.ye","honky.tonk","ambient","musica.para.ninos","brass.band","progressive.trance","musique.concrete","norwegian.hip.hop","futurepop","edm","deep.disco","cubaton","funk.metal","canadian.indie","warm.drone","deep.thrash.metal","dub","gospel","reggae","chicago.blues","nu.jazz","electroclash","merengue","destroy.techno","crack.rock.steady","classic.danish.pop","groove.metal","power.pop.punk","christian.dance","deep.comedy","dark.minimal.techno","broken.beat","hard.stoner.rock","gamecore","classical.organ","deep.discofox","post.metal","instrumental.post.rock","german.metal","nursery","christian.hardcore","traditional.rock..n.roll","alternative.pop.rock","children.s.music","classic.russian.pop","turkish.jazz","hoerspiel","hard.bop","shibuya.kei","steelpan","anti.folk","stoner.metal","chiptune","string.quartet","comic","jazz.christmas","folk","popgaze","new.romantic","ghettotech","canzone.napoletana","liedermacher","traditional.rockabilly","boogaloo","gothic.doom","electropunk","christian.hip.hop","soukous","skinhead.oi","vienna.indie","japanese.jazztronica","harmonica.blues","deep.funk","dreamo","schlager","antiviral.pop","renaissance","freak.folk","australian.pop","stomp.and.flutter","indie.fuzzpop","traditional.ska","happy.hardcore","gypsy.jazz","grupera","norwegian.rock","new.age","new.weird.america","ambient.idm","drone","hard.alternative","puerto.rican.rock","hip.hop","danish.hip.hop","taiwanese.pop","alternative.r.b","bass.trip","melodic.hard.rock","ranchera","motivation","classic.dutch.pop","velha.guarda","pop.emo","detroit.hip.hop","seattle.indie","classic.chinese.pop","hip.pop","viral.pop","jangle.rock","soul.christmas","soda.pop","melodic.death.metal","deep.turkish.pop","thrash.metal","vocal.jazz","norwegian.jazz","jungle","triangle.indie","contemporary.classical","canadian.metal","footwork","house","southern.soul","skate.punk","british.alternative.rock","bolero","electroacoustic.improvisation","eurodance","deep.gothic.post.punk","belly.dance","children.s.christmas","gothic.metal","discofox","deep.deep.house","deep.deep.tech.house","shanty","punk.christmas","german.hip.hop","michigan.indie","adult.standards","industrial.rock","string.band","melodic.power.metal","unblack.metal","canadian.hip.hop","j.idol","neurostep","neo.soul","columbus.ohio.indie","jazz.fusion","early.music","regional.mexican","zillertal","french.folk.pop","alternative.emo","drone.metal","country.road","modern.classical","cumbia.sonidera","twin.cities.indie","yugoslav.rock","deep.pop.emo","downtempo.trip.hop","canadian.country","czech.rock","romanian.pop","classic.swedish.pop","turkish.pop","hands.up","latin.jazz","emo","laiko","scottish.rock","deep.indie.rock","straight.edge","ukrainian.rock","talent.show","morna","deep.jazz.fusion","neo.industrial.rock","russian.rock","chill.lounge","nasheed","classic.french.pop","cajun","classical.guitar","gothic.rock","monastic","electric.blues","new.orleans.jazz","dutch.rock","contemporary.jazz","stomp.and.whittle","swedish.indie.rock","vancouver.indie","musique.pour.enfants","abstract","stomp.and.holler","peruvian.rock","electro","swedish.synthpop","uk.garage","j.alt","deep.disco.house","black.thrash","j.indie","italian.disco","indie.rock","gauze.pop","mashup","twee.pop","afrobeat","deep.jazz.piano","bass.music","kindermusik","jam.band","deep.canadian.indie","rock","deep.contemporary.country","aussietronica","folk.pop","psychill","mpb","retro.metal","juggalo","dance.rock","indietronica","french.pop","swedish.metal","deep.brazilian.pop","louisville.indie","punjabi","soca","modern.performance","russian.punk","technical.brutal.death.metal","atmospheric.black.metal","jig.and.reel","disco.house","deep.alternative.r.b","alternative.hip.hop","danish.pop.rock","northern.irish.indie","shiver.pop","crunk","southern.hip.hop","power.noise","shoegaze","electro.industrial","indie.singer.songwriter","twee.indie.pop","delta.blues","brazilian.composition","grim.death.metal","poetry","kwaito","rai","indie.pop.rock","metal","chanson","etherpop","lilith","rap","persian.pop","minimal.dub","glitch.hop","nwothm","trova","latvian.pop","new.americana","post.grunge","schranz","dubstep.product","tzadik","merengue.urbano","andean","arab.folk","madchester","violin","latin.christian","nashville.sound","classic.rock","jump.blues","italian.pop.rock","skweee","portuguese.rock","neue.deutsche.welle","melbourne.bounce","chillstep","grindcore","stl.indie","new.orleans.blues","malaysian.pop","gothic.alternative","jug.band","classical.flute","swedish.alternative.rock","classical","spanish.folk","electro.latino","finnish.metal","spanish.pop","celtic.christmas","danseband","pop.rap","bmore","outlaw.country","bangla","hauntology","drill.and.bass","post.disco","early.music.ensemble","j.rap","german.pop.rock","motown","christian.alternative.rock","thrash.groove.metal","blues.rock","outsider","slc.indie","deep.trap","south.african.jazz","deep.breakcore","avant.garde","australian.alternative.rock","bemani","college.a.cappella","medieval","speed.garage","rap.metalcore","ethiopian.pop","bubblegum.pop","lo.star","r.b","underground.pop.rap","contemporary.country","athens.indie","ska.revival","deep.german.punk","dark.cabaret","substep","mariachi","modern.blues","japanese.r.b","dirty.south.rap","austropop","british.folk","metalcore","g.funk","deep.string.quartet","deep.folk.metal","deep.ccm","cowpunk","kabarett","zydeco","lo.fi","axe","lovers.rock","classic.garage.rock","death.core","spanish.new.wave","spanish.indie.pop","viking.metal","ragtime","acid.house","progressive.bluegrass","rock.and.roll","melancholia","desert.blues","italian.progressive.rock","icelandic.pop","finnish.pop","neurofunk","ninja","intelligent.dance.music","hip.hop.quebecois","complextro","deep.orchestral","scratch","space.rock","ectofolk","hawaiian","soul.jazz","underground.power.pop","math.pop","anime","canadian.pop","traditional.swing","deep.melodic.house","bassline","neo.progressive","british.invasion","dixieland","avant.garde.jazz","flamenco","clarinet","bounce","acoustic.blues","christian.punk","hungarian.hip.hop","russian.hip.hop","surf.music","a.cappella","vallenato","gabba","christian.christmas","swing","deep.classical.piano","noise","polish.hip.hop","alternative.rock","deep.indie.singer.songwriter","alternative.country","visual.kei","dark.ambient","crossover.prog","deep.christian.rock","k.hop","britpop","dallas.indie","catstep","progressive.metal","tango","glam.rock","minimal.wave","electro.trash","healing","baroque.ensemble","swiss.folk","italian.folk","irish.folk","piano.blues","k.pop","new.jack.swing","new.age.piano","deep.neo.synthpop","eurovision","crust.punk","appalachian.folk","finnish.hip.hop","roots.rock","chill.groove","dutch.pop","future.garage","cyber.metal","underground.rap","dance.punk","salsa.international","j.metal","singer.songwriter","swedish.pop","southern.gospel","louisiana.blues","dark.wave","technical.death.metal","deep.baroque","djent","mambo","afrobeats","atmospheric.post.rock","chill.out.trance","dark.progressive.house","deep.dance.pop","hardcore.punk","slash.punk","old.time","idol","abstract.beats","ethereal.gothic","horror.punk","piedmont.blues","deep.space.rock","christmas.product","fado","french.movie.tunes","fingerstyle","neofolk","jump.up","german.pop","chilean.rock","pagan.black.metal","deep.opera","spanish.pop.rock","swiss.hip.hop","gothic.post.punk","blackgaze","christian.music","illbient","comedy.rock","perth.indie","blues.rock.guitar","grunge.pop","alternative.metal","levenslied","venezuelan.rock","riot.grrrl","spanish.punk","chanson.quebecois","retro.electro","avantgarde.metal","teen.pop","rock.steady","karneval","beats...rhymes","romanian.rock","japanese.standards","deep.motown","europop","electro.swing","swamp.blues","electronic","uplifting.trance","brutal.deathcore","miami.bass","portland.indie","rock.gaucho","la.indie","eurobeat","indian.pop","outsider.house","rap.metal","country","techno","slow.core","german.oi","hard.rock","nerdcore","black.death","hardcore.techno","acousmatic","funeral.doom","big.beat","progressive.electro.house","british.indie.rock","protopunk","northern.soul","indian.classical","quiet.storm","ukulele","soul.flow","progressive.rock","classic.schlager","fourth.world","composition.d","mandopop","nintendocore","spanish.indie.rock","dutch.hip.hop","deep.liquid.bass","traditional.country","gbvfi","speed.metal","deep.talent.show","hard.glam","polish.pop","grave.wave","soft.rock","uk.post.punk","kraut.rock","french.indie.pop","ccm","celtic.rock","praise","nz.indie","jumpstyle","pagode","zeuhl","math.rock","hardcore.hip.hop","modern.free.jazz","soundtrack","orgcore","baroque","balearic","latin.christmas","albanian.pop","soul","moombahton","nordic.house","serialism","brass.ensemble","coverchill","polyphony","merseybeat","noise.rock","fake","garage.punk","bouncy.house","brostep","banda","underground.hip.hop","gamelan","deep.freestyle","stride","punk.blues","martial.industrial","easy.listening","alternative.americana","liturgical","hi.nrg","cumbia","zolo","corrosion","kuduro","ostrock","indian.rock","pop.punk","deep.adult.standards","classic.norwegian.pop","urban.contemporary","vegas.indie","mellow.gold","chicago.soul","muziek.voor.kinderen","smooth.urban.r.b","deep.neofolk","classic.afrobeat","dancehall","choro","volksmusik","hip.hop.tuga","australian.indie","post.hardcore","west.african.jazz","bluegrass","j.punk","folk.metal","slam.death.metal","indie.pop","neo.traditional.country","worship","lithumania","slovak.pop","bow.pop","vietnamese.pop","british.blues","celtic.punk","epicore","rock.catala","beatdown","christian.rock","classical.performance","funky.breaks","free.improvisation","melodic.progressive.metal","tribal.house","classical.christmas","blues","accordion","post.rock","chicano.rap","neo.synthpop","acid.jazz","classic.finnish.pop","tropical","neo.honky.tonk","gothic.americana","freestyle","country.blues","metal.guitar","hungarian.rock","german.punk","choral","outer.hip.hop","gothic.symphonic.metal","portuguese.pop","denver.indie","austindie","greek.hip.hop","hindustani.classical","albuquerque.indie","neo.soul.jazz","italian.jazz","japanoise","deep.psytrance","deep.southern.soul","carnatic","country.gospel","hardstyle","melodic.hardcore","funk","azonto","saxophone","cantautor","italian.pop","kc.indie","shimmer.psych","german.techno","suomi.rock","e6fi","desi","deep.smooth.jazz","deathgrind","bulgarian.rock","jazz.bass","bubblegum.dance","j.dance","dutch.house","garage.punk.blues","texas.blues","dark.jazz","progressive.psytrance","kiwi.rock","melodic.metalcore","new.tribe","power.violence","rock.noise","dubsteppe","russian.pop","folk.christmas","brazilian.hip.hop","full.on","glitch","indie.dream.pop","uk.hip.hop","garage.rock","glitter.trance","neo.rockabilly","jazz.metal","tech.house","power.electronics","cello","glam.metal","oratory","p.funk","chill.out","japanese.psychedelic","sleaze.rock","french.reggae","ska","bachata","african.rock","electropowerpop","mexican.son","latin.pop","traditional.scottish.folk","symphonic.rock","reggaeton","swedish.hip.hop","quebecois","trip.hop","trance","wind.ensemble","acoustic.pop","ambient.fusion","samba","swedish.hard.rock","greek.indie","traditional.folk","swirl.psych","deep.dub.techno","cabaret","j.ambient","breakbeat","electronica","folk.prog","deep.orgcore","cante.flamenco","jazz.funk","drumfunk","post.punk","witch.house","fidget.house","freakbeat","memphis.soul","salsa","abstract.hip.hop","deep.vocal.jazz","nueva.cancion","geek.rock","experimental.rock","deep.pop.punk","western.swing","zouk","dance.pop","drum.and.bass","future.ambient","deep.downtempo.fusion","israeli.rock","orquesta.tropical","basque.rock","abstractro","deep.progressive.trance","deep.melodic.metalcore","consort","roots.reggae","organic.ambient","country.christmas","harp","austrian.hip.hop","steampunk","norteno","deep.uplifting.trance","vintage.swoon","grime","classic.colombian.pop","piano.rock","traditional.irish.folk","east.coast.hip.hop","emo.punk","latin.electronica","soul.blues","stomp.pop","deep.regional.mexican","swedish.indie.pop","norwegian.metal","chicago.house","vapor.house","thrash.core","new.beat","detroit.techno","horrorcore","german.ccm","vocaloid","indonesian.pop","hurban","neue.deutsche.harte","flick.hop","industrial.metal","opm","nwobhm","disco","grunge","alternative.roots.rock","classic.czech.pop","orchestral","neo.classical.metal","dub.techno","french.rock","power.pop","vegan.straight.edge","power.blues.rock","sludge.metal","crossover.thrash","jerk","opera","video.game.music","rockabilly","reggae.rock","deep.cello","christmas","polka","chillwave","classic.russian.rock","ethereal.wave","tico","doo.wop","rumba","classic.belgian.pop","screamo","neo.psychedelic","chicago.indie","dirty.texas.rap","memphis.hip.hop","entehno","sheffield.indie","k.indie","funk.rock","jazz.blues","leeds.indie","screamo.punk","nu.skool.breaks","nepali","rva.indie","balkan.brass","swiss.rock","industrial","mathcore","lounge","brazilian.punk","irish.rock","exotica","c86","deep.melodic.hard.rock","deep.melodic.death.metal","alternative.dance","trash.rock","medieval.rock","ragga.jungle","belgian.indie","new.rave","texas.country","fallen.angel","folk.rock","lds","bebop","chamber.pop","doom.metal","oi","classical.period","mallet","blaskapelle","slovak.hip.hop","deep.indian.pop","latin.alternative","estonian.pop","deep.vocal.house","deep.flow","electronicore","heavy.christmas","fast.melodic.punk","j.core","stoner.rock","colombian.rock","show.tunes","swamp.pop","modern.southern.rock","deep.house","finnish.indie","dominican.pop","armenian.folk","punk.ska","trance.hop","danish.indie","aggrotech","bhangra","symphonic.metal","contemporary.folk","vaporwave","experimental.psych","deep.acoustic.pop","minimal.tech.house","big.room","kirtan","italo.dance","laboratorio","minimal.techno","brazilian.indie","minimal.melodic.techno","judaica","brill.building.pop","lounge.house","girl.group","nu.age","filter.house","chalga","ambient.dub.techno","vintage.schlager","faroese.pop","dream.pop","ambeat","calypso","punk","screamocore","post.post.hardcore","deep.euro.house","jazz.brass","grisly.death.metal","riddim","electrofox","experimental","hip.house","argentine.reggae","electro.house","galego","argentine.indie","psychedelic.rock","brooklyn.indie","indie.shoegaze","neo.metal","australian.hip.hop","mbalax","argentine.rock","polish.punk","traditional.blues","free.jazz","classic.polish.pop","bubble.trance","vintage.swedish.pop","dubstep","minimal","latin.metal","hardcore","modern.uplift","chaotic.black.metal","deep.symphonic.black.metal","brutal.death.metal","new.wave.pop","filmi","metropopolis","album.rock","nl.folk","concert.piano","old.school.hip.hop","deep.east.coast.hip.hop","jazz","dark.psytrance","tejano","qawwali","oshare.kei","nu.metal","magyar","southern.rock","didgeridoo","art.rock","chinese.indie.rock","hollywood","belgian.rock","swedish.reggae","ambient.psychill","filthstep","australian.dance","polish.indie","heavy.alternative","classical.piano","brazilian.pop.music","indonesian.indie","boy.band","darkstep","spanish.hip.hop","classic.soundtrack","neoclassical","deep.liquid","polynesian.pop","memphis.blues","pub.rock","highlife","big.band","mod.revival","latin","cuban.rumba","new.wave","broadway","reggae.fusion","french.hip.hop","jangle.pop","modern.country.rock","canterbury.scene","rock.en.espanol","gangster.rap","indie.r.b","noise.pop","microhouse","deep.new.wave","wonky","liquid.funk","world","shimmer.pop","danish.pop","death.metal","neo.trad.metal","gospel.reggae","deep.punk.rock","southern.soul.blues","deep.indie.pop","ska.punk","german.indie","neo.singer.songwriter","indie.christmas","rap.rock","digital.hardcore","dansktop","cool.jazz","speedcore","noise.punk","christian.metal","j.rock","turntablism","mande.pop","neo.pagan","polish.reggae","australian.country","downtempo","deep.tech.house","black.metal","indie.emo","italian.indie.pop","progressive.alternative","singaporean.pop"
35,19,13,10,5,1,68,29,3,42,3,1,208,3,7,4,4,3,4,2,24,1,12,32,286,1,2,9,6,24,8,28,106,15,174,12,6,25,1,21,28,5,1,1,2,17,1,23,13,150,75,10,14,8,4,18,9,14,64,3,1,4,254,84,7,7,6,2,5,28,49,14,1,163,1,117,4,1,43,15,13,12,14,6,5,7,2,2,42,21,311,2,31,15,5,9,17,3,3,8,81,5,1,99,47,12,7,7,50,19,18,34,47,14,8,1,3,122,3,2,15,1,6,2,3,13,1,32,1,25,1,23,1,43,6,1,1,1,6,5,1,31,25,5,19,33,72,114,23,95,3,6,10,1,7,2,5,14,1,1,7,2,7,14,35,32,2,18,101,23,25,33,2,2,1,41,13,18,45,3,22,12,3,216,5,1,41,1,12,27,1,2,4,45,16,6,1,143,24,1,132,1,30,1,47,41,1,8,10,8,23,16,85,33,41,23,9,2,36,11,1,7,12,6,1,2,2,56,48,9,51,40,2,5,1,3,2,1,144,1,40,23,42,1,6,30,13,173,11,2,2,1,2,2,20,6,3,7,4,6,11,68,4,21,7,5,1,68,2,3,2,1,3,2,2,1,10,8,4,40,4,32,27,18,25,13,2,3,139,2,14,10,9,10,10,4,5,4,227,8,9,33,4,2,43,1,38,13,242,24,2,198,1,13,14,106,86,211,60,12,1,4,2,3,11,1,2,11,3,27,12,187,3,2,46,122,123,3,31,9,3,7,7,2,2,2,3,2,9,101,50,15,99,152,2,5,15,6,4,1,103,181,1,3,6,7,1,1,71,40,4,57,103,1,22,2,10,2,1,8,14,1,11,3,6,1,5,9,10,1,8,8,68,10,1,235,10,74,1,19,20,43,15,11,58,59,102,5,80,9,1,20,4,3,9,45,3,2,5,3,5,1,35,12,196,27,208,4,4,2,7,1,35,42,13,134,9,13,121,65,13,2,18,54,2,1,137,1,16,11,52,3,22,11,4,12,34,28,57,6,3,11,14,3,23,23,1,15,16,1,45,8,1,5,10,13,3,24,2,7,5,12,32,2,16,11,7,6,15,18,3,2,6,9,3,1,114,4,5,5,11,203,2,81,19,2,3,3,1,66,2,5,33,4,107,2,2,3,11,3,2,15,1,10,122,3,1,17,1,1,10,135,1,38,35,3,4,105,1,19,217,26,6,14,7,16,28,23,11,3,2,1,1,36,22,2,2,45,5,2,2,7,7,1,3,3,8,2,3,60,5,12,6,19,7,1,3,85,4,2,6,3,18,158,5,4,12,11,1,5,16,130,3,1,9,3,5,1,113,4,18,74,12,12,3,2,2,6,3,11,8,90,190,4,57,4,123,1,4,9,6,1,51,25,46,43,13,3,122,2,25,49,1,14,2,1,16,3,23,1,53,11,61,21,4,9,28,165,32,7,25,85,19,9,7,1,1,8,7,109,3,22,13,4,18,19,1,74,11,1,10,2,1,4,20,48,1,5,1,28,35,78,1,2,3,23,3,15,5,4,61,7,16,1,2,1,5,126,11,13,226,3,176,31,2,3,2,2,36,1,20,2,13,50,1,27,2,15,2,166,1,75,1,2,23,1,59,5,3,10,2,86,55,2,15,1,14,58,17,2,21,9,2,29,2,43,2,11,22,30,2,8,3,23,1,16,3,3,3,1,2,2,3,2,6,5,1,1,50,1,42,71,2,4,14,34,1,20,28,17,25,3,3,22,1,2,20,6,7,3,33,11,4,15,91,1,3,5,1,1,172,1,2,29,6,6,79,1,1,17,21,3,15,60,1,7,47,5,31,4,17,20,5,15,2,91,1,37,21,4,8,48,19,2,99,5,12,6,3,70,5,1,31,6,23,12,33,2,1,34,5,34,9,8,11,26,14,22,5,7,3,37,8,16,2,257,17,1,4,2,1,3,10,2,17,22,19,1,166,3,4,4,35,3,1,32,1,50,1,92,7,3,38,39,13,15,8,7,2,2,3,4,10,3,2,3,88,8,1,62,1,17,64,60,17,1,35,22,14,35,49,3,2,29,23,46,29,3,26,10,19,42,1,131,3,4,1,8,13,13,105,96,4,3,20,3,5,1,111,17,6,1,5,1,3,3,16,24,36,36,1,8,1,21,6,2,131,4,9,1,4,111,61,5,111,4,7,163,17,3,1,1,1,3,3,28,1,4,3,2,72,1,3,27,2,12,2,4,5,2,1,1,1,1,10,4,2,18,3,16,15,24,7,29,2,1,9,19,1,1,1,29,1,1,2,28,2,1,1,1,44,5,2,51,1,11,7,9,2,4,29,32,26,1,91,1,2,43,1,7,3,4,2,6,6,16,13,4,5,1,20,16,6,10,3,8,2,18,193,8,95,163,4,32,65,7,13,1,4,1,15,138,3,68,1,85,1,14,28,1,2,5,23,7,1,50,12,4,43,2,10,1,1,5,3,13,26,2,2,2,95,7,101,4,23,32,30,118,21,32,168,210,143,26,4,27,11,19,101,29,45,6,1,1,1,10,22,23,7,96,142,4,1,10,1,7,29,10,35,8,1,5,12,40,2,18,1,13,1,1
