"hyphy","no.wave","bossa.nova","beach.music","romantic","vintage.reggae","deep.northern.soul","classic.funk.rock","alternative.pop","psychedelic.trance","smooth.jazz","classic.italian.pop","dark.hardcore","synthpop","movie.tunes","chaotic.hardcore","dansband","electro.jazz","sertanejo.universitario","slovenian.rock","cowboy.western","tibetan","welsh.rock","deep.classic.garage.rock","vocal.house","pop","dark.black.metal","black.sludge","anarcho.punk","caucasian.folk","deep.soft.rock","sleep","contemporary.post.bop","symphonic.black.metal","marching.band","power.metal","nu.gaze","duranguense","neo.mellow","world.fusion","garage.pop","doomcore","deep.funk.house","italian.hip.hop","deep.german.indie","comedy","persian.traditional","world.chill","pop.house","jazz.trio","world.christmas","breakcore","finnish.jazz","trap.music","country.dawn","drone.folk","deep.latin.alternative","mexican.indie","psychobilly","indie.psych.pop","nu.disco","ebm","west.coast.rap","new.jack.smooth","breton.folk","nu.cumbia","pop.rock","permanent.wave","traditional.british.folk","atmospheric.post.metal","psych.gaze","boston.rock","latin.hip.hop","operatic.pop","folk.punk","boogie.woogie","indie.folk","throat.singing","klezmer","country.rock","deep.jazz.guitar","progressive.house","deep.psychobilly","gospel.blues","celtic","goregrind","j.pop","turkish.rock","hungarian.pop","deep.soundtrack","swedish.prog","brazilian.gospel","drone.psych","candy.pop","pop.christmas","ye.ye","honky.tonk","ambient","musica.para.ninos","brass.band","progressive.trance","psychedelic.blues.rock","musique.concrete","norwegian.hip.hop","futurepop","edm","deep.disco","cubaton","funk.metal","canadian.indie","warm.drone","deep.thrash.metal","dub","gospel","classic.eurovision","reggae","chicago.blues","nu.jazz","electroclash","japanese.traditional","merengue","destroy.techno","crack.rock.steady","classic.danish.pop","groove.metal","power.pop.punk","christian.dance","deep.comedy","broken.beat","hard.stoner.rock","gamecore","classical.organ","post.metal","german.metal","nursery","vintage.rockabilly","christian.hardcore","traditional.rock..n.roll","hiplife","alternative.pop.rock","wrestling","children.s.music","turkish.jazz","hoerspiel","hard.bop","shibuya.kei","steelpan","progressive.trance.house","anti.folk","stoner.metal","chiptune","string.quartet","comic","jazz.christmas","popgaze","folk","new.romantic","ghettotech","canzone.napoletana","liedermacher","traditional.rockabilly","boogaloo","gothic.doom","electropunk","christian.hip.hop","soukous","skinhead.oi","japanese.jazztronica","vienna.indie","harmonica.blues","deep.funk","dreamo","lowercase","schlager","renaissance","freak.folk","australian.pop","spanish.invasion","alternative.new.age","indie.fuzzpop","traditional.ska","happy.hardcore","gypsy.jazz","ambient.idm","grupera","norwegian.rock","new.age","new.weird.america","drone","hard.alternative","puerto.rican.rock","danish.jazz","hip.hop","klapa","taiwanese.pop","alternative.r.b","bass.trip","melodic.hard.rock","ranchera","motivation","classic.dutch.pop","velha.guarda","detroit.hip.hop","seattle.indie","classic.chinese.pop","hip.pop","soul.christmas","deep.nordic.folk","deep.turkish.pop","melodic.death.metal","soda.pop","thrash.metal","vocal.jazz","norwegian.jazz","jungle","triangle.indie","contemporary.classical","thai.pop","canadian.metal","house","southern.soul","skate.punk","british.alternative.rock","bolero","electroacoustic.improvisation","eurodance","deep.gothic.post.punk","belly.dance","children.s.christmas","gothic.metal","discofox","shanty","punk.christmas","german.hip.hop","russian.alternative","michigan.indie","adult.standards","industrial.rock","melodic.power.metal","string.band","spanish.classical","unblack.metal","j.idol","neurostep","neo.soul","columbus.ohio.indie","deep.soul.house","jazz.fusion","early.music","zillertal","regional.mexican","alternative.emo","drone.metal","country.road","modern.classical","cumbia.sonidera","twin.cities.indie","yugoslav.rock","downtempo.trip.hop","canadian.country","hard.house","czech.rock","hands.up","romanian.pop","classic.swedish.pop","turkish.pop","deep.ambient","vintage.swing","latin.jazz","emo","laiko","scottish.rock","deep.indie.rock","straight.edge","talent.show","morna","deep.jazz.fusion","neo.industrial.rock","russian.rock","chill.lounge","nasheed","classic.french.pop","manele","cajun","classical.guitar","gothic.rock","monastic","electric.blues","zouglou","new.orleans.jazz","norwegian.punk","dutch.rock","contemporary.jazz","musique.pour.enfants","barnemusikk","swedish.indie.rock","abstract","stomp.and.holler","peruvian.rock","kompa","electro","swedish.synthpop","uk.garage","j.alt","deep.disco.house","black.thrash","traditional.funk","j.indie","italian.disco","indie.rock","twee.pop","afrobeat","bass.music","deep.jazz.piano","cumbia.villera","kindermusik","jam.band","rock","deep.contemporary.country","street.punk","classic.finnish.rock","folk.pop","psychill","mpb","retro.metal","juggalo","dance.rock","indietronica","french.pop","swedish.metal","deep.brazilian.pop","louisville.indie","punjabi","soca","russian.punk","modern.performance","timba","atmospheric.black.metal","jig.and.reel","goa.trance","rio.de.la.plata","disco.house","deep.alternative.r.b","alternative.hip.hop","northern.irish.indie","danish.pop.rock","deep.hardstyle","crunk","southern.hip.hop","power.noise","shoegaze","electro.industrial","twee.indie.pop","delta.blues","brazilian.composition","grim.death.metal","poetry","czech.folk","kwaito","rai","thai.indie","indie.pop.rock","metal","chanson","etherpop","swedish.punk","deep.rai","lilith","rap","persian.pop","glitch.hop","nwothm","trova","latvian.pop","new.americana","post.grunge","dubstep.product","schranz","tzadik","merengue.urbano","andean","arab.folk","madchester","violin","latin.christian","nashville.sound","classic.rock","jump.blues","italian.pop.rock","portuguese.rock","neue.deutsche.welle","chillstep","grindcore","new.orleans.blues","malaysian.pop","jug.band","classical.flute","classical","guidance","rhythm.and.boogie","spanish.folk","uk.dub","finnish.metal","spanish.pop","celtic.christmas","danseband","pop.rap","bmore","outlaw.country","hauntology","vintage.country.folk","bangla","skinhead.reggae","post.disco","early.music.ensemble","j.rap","german.pop.rock","motown","jazz.orchestra","christian.alternative.rock","thrash.groove.metal","blues.rock","outsider","slc.indie","deep.trap","south.african.jazz","bemani","avant.garde","australian.alternative.rock","college.a.cappella","medieval","rap.metalcore","speed.garage","bubblegum.pop","ethiopian.pop","lo.star","r.b","underground.pop.rap","contemporary.country","athens.indie","ska.revival","hatecore","dark.cabaret","mariachi","modern.blues","anime.score","japanese.r.b","dirty.south.rap","austropop","sertanejo.tradicional","british.folk","metalcore","g.funk","deep.string.quartet","turbo.folk","euroska","deep.ccm","cowpunk","kabarett","zydeco","lo.fi","axe","lovers.rock","classic.garage.rock","death.core","spanish.new.wave","viking.metal","spanish.indie.pop","ragtime","acid.house","progressive.bluegrass","rock.and.roll","melancholia","barnmusik","desert.blues","italian.progressive.rock","icelandic.pop","finnish.pop","neurofunk","deep.delta.blues","ninja","intelligent.dance.music","j.poprock","deep.orchestral","scratch","space.rock","ectofolk","math.pop","soul.jazz","underground.power.pop","hawaiian","anime","vintage.western","canadian.pop","french.folk","maghreb","traditional.swing","deep.eurodance","deep.melodic.house","neo.progressive","british.invasion","dixieland","avant.garde.jazz","flamenco","clarinet","bounce","acoustic.blues","christian.punk","russian.hip.hop","surf.music","a.cappella","vallenato","gabba","christian.christmas","swing","deep.classical.piano","noise","polish.hip.hop","alternative.rock","deep.indie.singer.songwriter","c.pop","alternative.country","visual.kei","dark.ambient","african.percussion","crossover.prog","deep.christian.rock","necrogrind","britpop","dallas.indie","catstep","depressive.black.metal","progressive.metal","porro","tango","glam.rock","minimal.wave","healing","zim","baroque.ensemble","swiss.folk","italian.folk","irish.folk","piano.blues","k.pop","new.jack.swing","new.age.piano","eurovision","crust.punk","islamic.recitation","appalachian.folk","finnish.hip.hop","chill.groove","roots.rock","covertrance","dutch.pop","future.garage","native.american","underground.rap","dance.punk","j.metal","salsa.international","singer.songwriter","ecuadoria","swedish.pop","southern.gospel","louisiana.blues","dark.wave","technical.death.metal","deep.baroque","djent","afrobeats","mambo","atmospheric.post.rock","deep.dance.pop","hardcore.punk","slash.punk","capoeira","malagasy.folk","old.time","idol","classic.venezuelan.pop","horror.punk","piedmont.blues","ethereal.gothic","deep.space.rock","christmas.product","fado","fingerstyle","neofolk","deep.free.jazz","jump.up","cantopop","german.pop","chilean.rock","pagan.black.metal","deep.opera","spanish.pop.rock","swiss.hip.hop","gothic.post.punk","christian.music","illbient","polish.jazz","comedy.rock","sertanejo","perth.indie","deep.ragga","blues.rock.guitar","grunge.pop","alternative.metal","levenslied","venezuelan.rock","german.show.tunes","riot.grrrl","spanish.punk","post.disco.soul","retro.electro","chanson.quebecois","avantgarde.metal","teen.pop","rock.steady","folklore.argentino","karneval","romanian.rock","japanese.standards","deep.motown","europop","electro.swing","swamp.blues","traditional.soul","electronic","uplifting.trance","military.band","brutal.deathcore","miami.bass","rock.gaucho","eurobeat","indian.pop","outsider.house","rap.metal","yoik","italian.punk","classic.peruvian.pop","german.oi","country","techno","slow.core","hard.rock","black.death","hardcore.techno","acousmatic","funeral.doom","big.beat","progressive.electro.house","british.indie.rock","protopunk","ceilidh","northern.soul","indian.classical","quiet.storm","ukulele","soul.flow","deep.surf.music","progressive.rock","classic.schlager","fourth.world","composition.d","mandopop","dutch.hip.hop","traditional.country","gbvfi","speed.metal","deep.talent.show","hard.glam","polish.pop","grave.wave","soft.rock","uk.post.punk","kraut.rock","pakistani.pop","french.indie.pop","ccm","celtic.rock","praise","nz.indie","jumpstyle","pagode","mexican.rock.and.roll","zeuhl","math.rock","hardcore.hip.hop","modern.free.jazz","soundtrack","orgcore","baroque","balearic","latin.christmas","moombahton","albanian.pop","soul","serialism","brass.ensemble","polyphony","merseybeat","noise.rock","baile.funk","pipe.band","fake","bouncy.house","garage.punk","brostep","banda","underground.hip.hop","deep.chill","gamelan","deep.freestyle","stride","punk.blues","martial.industrial","sinhala","easy.listening","alternative.americana","liturgical","hi.nrg","cumbia","progressive.uplifting.trance","zolo","corrosion","indian.rock","alternative.metalcore","ostrock","pop.punk","deep.adult.standards","classic.norwegian.pop","urban.contemporary","vegas.indie","mellow.gold","tribute","chicago.soul","nordic.folk","smooth.urban.r.b","deep.neofolk","j.poppunk","coupe.decale","classic.afrobeat","dancehall","drama","choro","makossa","volksmusik","barbershop","hip.hop.tuga","australian.indie","post.hardcore","west.african.jazz","underground.latin.hip.hop","bluegrass","j.punk","folk.metal","indie.pop","geek.folk","neo.traditional.country","worship","lithumania","vietnamese.pop","slovak.pop","bow.pop","british.blues","celtic.punk","vintage.jazz","epicore","rock.catala","beatdown","christian.rock","classical.performance","free.improvisation","tribal.house","classical.christmas","blues","accordion","post.rock","chicano.rap","acid.jazz","classic.finnish.pop","neo.synthpop","heavy.gothic.rock","tropical","gothic.americana","freestyle","neo.honky.tonk","country.blues","metal.guitar","german.punk","hungarian.rock","raw.black.metal","choral","outer.hip.hop","gothic.symphonic.metal","portuguese.pop","austindie","hindustani.classical","mexican.traditional","albuquerque.indie","neo.soul.jazz","italian.jazz","japanoise","deep.southern.soul","carnatic","swedish.pop.punk","country.gospel","hardstyle","melodic.hardcore","forro","funk","azonto","saxophone","cantautor","italian.pop","kc.indie","french.punk","e6fi","suomi.rock","german.techno","desi","deep.smooth.jazz","deathgrind","bubblegum.dance","bulgarian.rock","j.dance","jazz.bass","dutch.house","folkmusik","garage.punk.blues","texas.blues","dark.jazz","kiwi.rock","melodic.metalcore","kizomba","new.tribe","cumbia.funk","power.violence","rock.noise","russian.pop","folk.christmas","dangdut","brazilian.hip.hop","full.on","glitch","uk.hip.hop","glitter.trance","garage.rock","neo.rockabilly","rebetiko","jazz.metal","tech.house","power.electronics","cello","glam.metal","p.funk","oratory","chill.out","japanese.psychedelic","sleaze.rock","french.reggae","chinese.opera","ska","bachata","african.rock","electropowerpop","mexican.son","latin.pop","traditional.scottish.folk","symphonic.rock","reggaeton","swedish.hip.hop","funk.carioca","quebecois","trip.hop","trance","wind.ensemble","acoustic.pop","dark.electro.industrial","deep.g.funk","ambient.fusion","samba","swedish.hard.rock","greek.indie","traditional.folk","meditation","deep.dub.techno","cabaret","j.ambient","breakbeat","electronica","folk.prog","deep.orgcore","cante.flamenco","jazz.funk","drumfunk","benga","post.punk","freakbeat","memphis.soul","salsa","vintage.chanson","abstract.hip.hop","deep.vocal.jazz","nueva.cancion","geek.rock","experimental.rock","traditional.reggae","deep.pop.punk","western.swing","zouk","dance.pop","drum.and.bass","deep.downtempo.fusion","future.ambient","israeli.rock","swedish.jazz","orquesta.tropical","deep.melodic.metalcore","basque.rock","deep.progressive.trance","consort","roots.reggae","organic.ambient","country.christmas","harp","austrian.hip.hop","british.dance.band","steampunk","norteno","deep.italo.disco","turkish.hip.hop","vintage.swoon","grime","classic.colombian.pop","piano.rock","traditional.irish.folk","east.coast.hip.hop","emo.punk","deep.chill.out","latin.electronica","soul.blues","stomp.pop","deep.regional.mexican","swedish.indie.pop","alternative.hardcore","norwegian.metal","chicago.house","brega","thrash.core","electro.dub","new.beat","detroit.techno","horrorcore","german.ccm","vintage.tango","vocaloid","indonesian.pop","mizrahi","hurban","neue.deutsche.harte","industrial.metal","nwobhm","opm","disco","grunge","downtempo.fusion","alternative.roots.rock","string.folk","classic.czech.pop","orchestral","neo.classical.metal","dub.techno","deep.hardcore","french.rock","power.pop","vegan.straight.edge","power.blues.rock","sludge.metal","crossover.thrash","deep.hardcore.punk","jerk","c64","opera","video.game.music","rockabilly","reggae.rock","deep.cello","christmas","chillwave","polka","classic.russian.rock","ethereal.wave","tico","doo.wop","rumba","light.music","classic.belgian.pop","screamo","neo.psychedelic","chicago.indie","tin.pan.alley","dirty.texas.rap","memphis.hip.hop","entehno","sheffield.indie","turkish.alternative","funk.rock","jazz.blues","screamo.punk","enka","nu.skool.breaks","bossa.nova.jazz","rva.indie","classic.turkish.pop","sega","balkan.brass","swiss.rock","industrial","mathcore","lounge","brazilian.punk","irish.rock","exotica","c86","deep.melodic.hard.rock","deep.melodic.death.metal","iskelma","classic.psychedelic.rock","alternative.dance","trash.rock","medieval.rock","ragga.jungle","belgian.indie","new.rave","texas.country","folk.rock","lds","bebop","chamber.pop","doom.metal","oi","classical.period","mallet","blaskapelle","slovak.hip.hop","deep.indian.pop","latin.alternative","estonian.pop","demoscene","deep.vocal.house","heavy.christmas","fast.melodic.punk","j.core","stoner.rock","colombian.rock","show.tunes","swamp.pop","modern.southern.rock","deep.house","finnish.indie","dominican.pop","armenian.folk","trance.hop","reading","afrikaans","aggrotech","bhangra","symphonic.metal","environmental","contemporary.folk","vaporwave","experimental.psych","minimal.tech.house","big.room","kirtan","tekno","laboratorio","minimal.techno","central.asian.folk","judaica","brazilian.indie","brill.building.pop","girl.group","filter.house","chalga","vintage.schlager","ambeat","dream.pop","faroese.pop","calypso","post.post.hardcore","punk","jazz.brass","electrofox","experimental","hip.house","arabesk","argentine.reggae","electro.house","deep.power.pop.punk","galego","argentine.indie","psychedelic.rock","indie.shoegaze","kurdish.folk","british.brass.band","belorush","australian.hip.hop","mbalax","swedish.soft.pop","argentine.rock","polish.punk","traditional.blues","chinese.traditional","free.jazz","classic.polish.pop","bubble.trance","vintage.swedish.pop","dubstep","minimal","latin.metal","hardcore","arab.pop","chaotic.black.metal","spytrack","turkish.folk","college.marching.band","brutal.death.metal","new.wave.pop","filmi","metropopolis","album.rock","nl.folk","concert.piano","old.school.hip.hop","deep.east.coast.hip.hop","jazz","dark.psytrance","finnish.hardcore","tejano","qawwali","oshare.kei","nu.metal","magyar","turkish.classical","southern.rock","didgeridoo","art.rock","chinese.indie.rock","hollywood","belgian.rock","swedish.reggae","filthstep","ambient.psychill","australian.dance","polish.indie","classical.piano","brazilian.pop.music","indonesian.indie","spanish.hip.hop","darkstep","boy.band","classic.soundtrack","neoclassical","polynesian.pop","memphis.blues","pub.rock","highlife","big.band","mod.revival","latin","cuban.rumba","new.wave","broadway","reggae.fusion","french.hip.hop","jangle.pop","modern.country.rock","canterbury.scene","rock.en.espanol","gangster.rap","indie.r.b","noise.pop","microhouse","deep.new.wave","liquid.funk","world","shimmer.pop","danish.pop","death.metal","neo.trad.metal","gospel.reggae","deep.punk.rock","southern.soul.blues","deep.indie.pop","ska.punk","german.indie","digital.hardcore","indie.christmas","rap.rock","dansktop","cool.jazz","speedcore","noise.punk","christian.metal","j.rock","turntablism","mande.pop","neo.pagan","polish.reggae","australian.country","downtempo","skiffle","croatian.pop","nu.electro","black.metal","indie.emo","italian.indie.pop","singaporean.pop"
12,152,98,39,16,9,14,191,43,3,106,37,3,154,19,3,9,9,5,1,148,2,8,4,27,28,3,3,53,4,65,1,189,1,5,34,22,8,24,16,7,1,1,1,2,44,4,5,4,2,100,1,11,19,24,14,2,5,31,2,1,48,39,11,9,4,55,79,47,1,3,23,9,38,14,56,13,5,12,195,53,11,4,1,98,14,8,26,11,13,19,1,4,8,99,26,101,38,3,30,4,23,95,1,12,3,49,1,67,17,1,14,129,48,7,148,127,15,8,23,38,1,2,24,79,19,1,3,3,2,4,26,10,37,2,10,3,9,15,2,3,25,26,3,145,3,8,1,12,22,2,28,63,279,3,153,253,2,14,36,23,82,1,4,6,49,5,2,1,99,17,4,23,60,16,8,75,3,33,6,7,4,15,1,53,16,89,9,82,2,5,11,114,1,5,8,4,53,81,7,4,72,6,2,6,13,175,6,1,7,9,140,113,9,8,10,44,5,32,18,153,131,2,95,29,24,7,9,23,2,1,9,38,7,2,2,152,61,1,11,3,1,2,1,38,4,5,158,31,2,42,6,8,43,116,16,8,9,1,31,5,16,1,4,52,23,21,2,91,7,6,17,1,56,3,4,22,1,7,3,3,31,2,30,30,99,7,150,11,36,2,7,68,1,2,14,2,8,3,11,93,5,3,5,3,26,3,3,57,53,55,21,5,42,4,3,40,305,35,13,19,131,2,105,1,41,240,6,38,10,18,5,8,23,2,48,13,4,32,1,12,16,4,32,1,8,2,21,19,1,49,37,4,90,36,7,10,9,23,10,1,3,173,92,2,11,1,54,126,11,1,49,23,3,17,42,2,2,52,1,24,24,99,49,6,227,226,64,3,14,41,2,22,91,9,5,14,34,1,7,2,1,3,50,44,3,34,1,133,28,9,3,26,182,17,3,5,189,27,27,1,158,36,1,2,40,2,120,28,1,12,3,4,90,8,5,44,2,68,8,34,13,10,85,123,4,7,22,20,7,93,8,40,20,2,4,2,90,8,39,57,12,89,37,4,39,5,6,30,86,66,118,55,4,18,24,8,9,5,5,8,15,1,27,4,91,4,1,143,58,19,1,7,3,5,1,16,2,1,54,100,14,178,34,18,2,102,11,1,26,16,11,6,93,47,10,21,1,137,1,26,79,15,8,8,7,68,1,65,1,2,3,35,1,15,218,69,45,17,8,3,10,102,90,2,102,14,6,30,1,23,2,2,205,1,34,2,28,3,14,16,35,236,1,24,37,117,42,13,43,2,1,79,3,3,144,18,1,7,23,4,6,11,75,4,4,1,13,36,11,34,8,20,36,21,10,32,3,7,54,39,12,3,2,7,5,13,31,3,46,14,4,4,19,16,87,1,18,10,9,78,13,1,6,19,15,40,2,132,4,43,3,7,1,24,30,5,23,2,21,6,2,3,6,127,28,28,256,7,8,122,5,32,1,6,150,1,84,59,236,5,5,5,153,5,67,28,6,5,212,29,145,2,33,21,4,285,209,81,10,1,38,60,19,51,2,18,16,53,29,79,40,106,7,5,5,52,1,1,217,87,18,11,83,43,2,13,1,1,7,2,35,38,1,11,15,70,31,10,1,93,7,3,149,20,1,87,14,1,2,18,12,56,25,99,3,307,2,156,17,2,2,2,7,8,100,3,62,23,23,6,1,5,57,21,2,77,2,5,8,6,4,37,3,1,9,23,166,7,3,3,6,7,17,121,155,10,127,118,6,4,7,26,16,14,1,58,2,66,13,124,14,18,15,2,26,1,4,7,1,54,6,3,1,29,36,25,29,2,208,3,36,37,217,10,12,40,82,1,5,4,33,7,7,28,25,13,5,4,36,1,13,3,136,7,54,15,1,17,1,11,4,1,160,1,2,1,9,1,1,35,16,10,6,9,25,12,172,40,10,18,24,101,3,1,23,18,3,1,11,63,20,138,2,1,1,23,20,5,11,7,1,7,5,106,5,4,195,17,1,115,1,9,1,19,2,9,162,6,20,203,31,130,87,8,4,24,41,16,127,14,3,101,22,43,5,2,4,6,14,14,1,7,2,32,150,46,210,20,1,7,7,43,8,2,7,2,8,15,15,73,6,2,3,197,2,1,2,3,2,76,43,50,5,10,30,4,7,2,1,12,10,43,9,27,152,12,174,61,1,8,22,11,101,38,7,4,27,93,16,37,17,140,52,2,4,69,7,107,2,14,139,2,15,14,26,1,45,37,9,14,2,46,1,11,5,4,20,2,6,169,129,2,3,3,40,4,7,2,7,7,113,7,111,19,12,46,81,6,1,1,10,10,13,4,6,3,12,58,222,7,146,33,26,53,1,22,4,6,3,33,5,1,3,105,2,2,23,2,66,42,17,24,4,11,7,1,6,2,2,6,3,2,86,4,4,1,1,11,3,50,7,2,12,15,111,8,5,1,5,2,53,1,22,1,160,50,6,191,69,8,1,5,9,3,4,110,3,2,7,1,4,36,1,49,18,126,8,162,9,3,6,10,138,13,46,15,1,13,18,3,16,288,27,3,308,11,33,138,10,167,1,6,18,16,9,27,11,8,128,11,233,1,41,14,2,2,1,8,8,109,103,5,1,1,26,43,15,2,111,135,35,72,53,69,49,285,6,7,7,122,10,126,64,68,11,33,6,107,5,80,2,8,51,31,2,49,42,4,20,9,1,35,42,13,152,2,17,24,6,22,61,7,2,19,14,6,1,1,19,5,12,4
