"soda.pop","bossa.nova","classical.guitar","indie.folk","modern.southern.rock","idol","australian.indie","comedy","oratory","violin","japanese.standards","drone.psych","big.band","string.band","bass.trip","samba","south.african.jazz","mallet","vintage.rockabilly","tribute","world.christmas","contemporary.post.bop","bmore","dub","traditional.swing","laboratorio","post.disco","vaporwave","urban.contemporary","guidance","salsa","vintage.western","gamelan","funk.rock","brill.building.pop","folkmusik","colombian.rock","new.jack.swing","deep.nordic.folk","australian.country","traditional.irish.folk","slovenian.rock","rebetiko","mellow.gold","pop.rap","alternative.r.b","gypsy.jazz","forro","teen.pop","arab.pop","chinese.traditional","brega","quiet.storm","movie.tunes","piano.blues","irish.folk","new.jack.smooth","merengue","cantautor","neo.psychedelic","desert.blues","progressive.bluegrass","acousmatic","country.blues","glam.metal","canadian.pop","dark.hardcore","contemporary.jazz","swedish.indie.rock","hi.nrg","porro","pop","rock.and.roll","skinhead.oi","fado","college.marching.band","girl.group","schlager","honky.tonk","traditional.funk","norteno","israeli.rock","makossa","country","classic.garage.rock","classical.piano","electro.swing","british.blues","jug.band","operatic.pop","mizrahi","reading","soul.blues","classic.colombian.pop","mexican.traditional","banda","metal.guitar","indian.pop","clarinet","jazz","entehno","power.blues.rock","bubblegum.pop","rock.steady","romantic","zolo","blues.rock","new.romantic","alternative.hip.hop","slow.core","western.swing","soul","german.oi","geek.rock","karneval","indie.shoegaze","german.punk","vallenato","deep.orchestral","merseybeat","modern.performance","monastic","acoustic.blues","jazz.orchestra","progressive.psytrance","wrestling","spytrack","folk.christmas","jazz.funk","french.pop","classic.danish.pop","highlife","polish.jazz","classical.organ","harp","traditional.rockabilly","ye.ye","african.percussion","jazz.brass","pub.rock","indie.pop","deep.southern.soul","classic.rock","deep.funk","tzadik","mexican.son","children.s.christmas","gospel.blues","salsa.international","contemporary.classical","contemporary.country","andean","freakbeat","boy.band","deep.delta.blues","rock","scottish.rock","garage.rock","jazz.fusion","calypso","classical","classic.italian.pop","malaysian.pop","marching.band","traditional.rock..n.roll","norwegian.jazz","cowpunk","modern.country.rock","irish.rock","power.pop","northern.soul","lilith","avant.garde","experimental.rock","swamp.blues","canadian.country","permanent.wave","motivation","folk.rock","piedmont.blues","modern.blues","classic.venezuelan.pop","world","chamber.pop","pakistani.pop","iskelma","rumba","psych.gaze","broadway","mariachi","kwaito","album.rock","underground.pop.rap","southern.soul","screamo","roots.rock","deep.adult.standards","southern.gospel","morna","bluegrass","neo.soul","nu.cumbia","lovers.rock","early.music","dansktop","twee.pop","rio.de.la.plata","neo.rockabilly","stomp.and.flutter","dance.pop","metalcore","chanson.quebecois","experimental.psych","judaica","ranchera","new.wave","carnatic","classical.christmas","jump.blues","polish.indie","soul.jazz","alternative.rock","punk.blues","protopunk","sertanejo","ukulele","chanson","medieval.rock","chicago.blues","glam.rock","drone.folk","soukous","british.folk","british.dance.band","latin.pop","punjabi","deep.punk.rock","surf.music","jazz.bass","alternative.country","memphis.blues","romanian.pop","vintage.gospel","musiikkia.lapsille","hurban","native.american","blues","trova","opera","c86","dance.rock","jig.and.reel","modern.free.jazz","wrock","adult.standards","dansband","klezmer","military.band","deep.freestyle","skiffle","canzone.napoletana","blues.rock.guitar","accordion","trap.music","traditional.blues","new.orleans.blues","easy.listening","southern.soul.blues","country.gospel","deep.acoustic.pop","e6fi","deep.jazz.piano","deep.jazz.guitar","steelpan","jam.band","bangla","serialism","latin","swing","soul.christmas","levenslied","italian.indie.pop","sega","deep.opera","vintage.tango","tejano","hard.bop","ska","praise","sleaze.rock","appalachian.folk","show.tunes","vintage.country.folk","kabarett","brazilian.pop.music","folklore.argentino","german.ccm","freestyle","classic.schlager","persian.traditional","benga","west.african.jazz","deep.motown","string.folk","comic","piano.rock","modern.classical","bow.pop","nz.indie","athens.indie","mpb","didgeridoo","dutch.pop","shibuya.kei","pop.rock","vintage.swing","heavy.christmas","afrobeat","brazilian.indie","soca","azonto","garage.punk.blues","p.funk","celtic","string.quartet","alternative.pop.rock","classic.peruvian.pop","ragtime","free.improvisation","singer.songwriter","norwegian.rock","bebop","no.wave","rockabilly","smooth.jazz","jazz.blues","contemporary.folk","classic.soundtrack","french.folk","rock.gaucho","swiss.rock","indonesian.pop","abstract","tropical","musique.concrete","motown","swedish.jazz","pop.christmas","ska.revival","composition.d","drama","musica.para.ninos","chilean.rock","lounge","psychobilly","traditional.soul","classical.period","velha.guarda","choro","concert.piano","uk.post.punk","southern.rock","brass.band","saxophone","texas.blues","outlaw.country","liedermacher","british.invasion","deep.vocal.jazz","deep.brazilian.pop","hip.hop","mande.pop","pagode","baroque","country.rock","folk","horror.punk","indian.classical","deep.baroque","qawwali","texas.country","demoscene","classic.funk.rock","arab.folk","ethiopian.pop","orquesta.tipica","roots.reggae","vintage.jazz","deep.alternative.r.b","australian.alternative.rock","new.weird.america","country.dawn","vintage.schlager","lds","memphis.soul","rai","vintage.chanson","hardcore.techno","new.wave.pop","soundtrack","dark.cabaret","gospel","rap","hiplife","skinhead.reggae","italian.folk","deep.disco","traditional.folk","dominican.pop","reggae","romanian.rock","pipe.band","boogaloo","latin.christmas","consort","spanish.classical","folk.pop","stride","future.garage","boogie.woogie","progressive.rock","louisiana.blues","australian.pop","chicago.soul","experimental","metal","minimal","post.disco.soul","polka","cante.flamenco","new.orleans.jazz","avant.garde.jazz","deep.soundtrack","old.time","canterbury.scene","speedcore","r.b","post.punk","disco","spanish.pop","barbershop","brass.ensemble","enka","brazilian.composition","jazz.christmas","rhythm.and.boogie","mathcore","art.rock","jazz.trio","noise.pop","retro.metal","mexican.rock.and.roll","french.movie.tunes","beach.music","soft.rock","hard.stoner.rock","britpop","cabaret","sertanejo.tradicional","cumbia","dark.jazz","happy.hardcore","flamenco","welsh.rock","swamp.pop","nashville.sound","french.rock","hindustani.classical","classic.swedish.pop","uplifting.trance","wind.ensemble","electric.blues","grupera","vintage.swoon","indie.rock","folk.punk","vintage.swedish.pop","polynesian.pop","timba","oi","hauntology","celtic.punk","acid.techno","children.s.music","mambo","orchestral","filmi","cowboy.western","laiko","harmonica.blues","estonian.pop","europop","hollywood","classical.performance","hawaiian","nueva.cancion","funk","basque.rock","cajun","hard.rock","gabba","columbus.ohio.indie","zydeco","barnemusikk","sertanejo.universitario","deep.northern.soul","doo.wop","tibetan","bolero","c.pop","ambient","dancehall","cool.jazz","deep.soft.rock","classic.finnish.pop","choral","dixieland","traditional.country","deep.downtempo.fusion","symphonic.rock","malagasy.folk","acoustic.pop","danish.jazz","cello","tekno","throat.singing","italian.pop","healing","german.show.tunes","fourth.world","cuban.rumba","fingerstyle","new.age","a.cappella","portuguese.rock","country.christmas","celtic.christmas","shanty","latin.jazz","free.jazz","tango","trash.rock","armenian.folk","turkish.classical","exotica","drone","maghreb","deep.free.jazz","trapstep","deep.string.quartet","deep.contemporary.country","poetry","madchester","spanish.invasion","neo.mellow","delta.blues","psychedelic.rock","indie.fuzzpop","deep.hardcore","vocal.jazz","bossa.nova.jazz","neo.honky.tonk","christian.christmas","celtic.rock","j.punk","traditional.british.folk","bachata","outsider","folk.prog","deep.cello","classic.chinese.pop","country.road","orquesta.tropical","tin.pan.alley","deep.classic.garage.rock","acid.jazz","deep.smooth.jazz","deep.melodic.hard.rock","light.music","traditional.scottish.folk","classic.belgian.pop","melancholia","melodic.metalcore","regional.mexican","christmas","lo.fi","traditional.reggae","classical.flute","christian.hardcore","classic.eurovision"
53,28,4,1,1,2,2,9,9,21,1,1,134,5,1,39,13,1,26,1,30,131,3,6,4,12,2,2,2,1,28,35,1,19,102,3,1,1,1,7,3,1,9,32,1,5,8,9,1,5,2,7,38,22,143,6,2,3,2,1,1,20,54,92,2,1,1,7,1,1,1,2,140,1,8,2,8,12,47,3,6,1,1,16,11,53,7,32,9,15,2,5,143,3,11,3,2,14,4,152,7,3,33,19,39,1,26,1,1,1,115,78,1,6,1,1,1,3,15,40,4,1,116,6,1,1,3,35,55,3,2,6,2,5,1,55,3,2,21,7,1,16,31,5,8,5,13,4,7,14,5,4,6,2,11,16,2,7,34,25,48,7,1,2,3,1,5,2,1,1,43,2,85,3,99,9,4,1,28,90,38,1,7,2,5,1,3,2,5,28,6,10,1,82,1,15,123,13,1,36,1,1,3,3,2,5,1,10,1,1,1,1,1,3,30,2,6,63,135,1,129,1,5,6,3,2,27,1,121,11,3,5,9,30,1,2,1,10,6,2,133,1,9,1,1,6,120,3,40,5,1,7,2,1,170,3,5,4,1,16,9,5,6,1,129,84,112,10,111,1,2,8,21,2,1,1,52,2,114,68,2,1,1,34,15,7,152,1,8,1,43,46,29,1,19,6,1,2,16,3,3,1,26,3,21,2,79,2,1,1,23,1,4,1,2,8,3,3,1,1,1,1,4,4,7,1,1,62,14,24,1,166,1,103,9,188,5,29,3,1,1,1,1,9,40,69,7,4,7,29,8,2,2,132,4,4,2,65,36,10,1,8,16,1,86,35,1,46,3,3,1,3,5,1,20,29,2,17,1,4,5,1,26,9,1,11,11,13,3,1,2,1,7,2,74,1,22,1,3,36,1,8,1,1,6,1,1,50,1,13,3,2,35,23,2,3,13,119,1,71,1,101,6,76,9,1,46,2,4,8,87,33,3,28,2,1,2,1,12,1,3,4,4,23,230,19,1,5,2,1,1,4,3,25,30,1,2,154,6,2,1,1,7,1,24,114,1,17,4,1,6,78,9,3,1,1,3,1,6,5,11,2,1,8,65,60,18,134,1,77,2,1,20,51,8,9,24,1,19,6,1,2,20,1,3,6,122,1,57,3,1,3,175,4,2,2,27,115,2,1,2,1,2,1,1,1,6,2,6,1,49,4,3,6,2,66,2,8,54,33,20,3,1,2,75,28,1,22,1,1,4,15,2,1,2,122,6,1,1,118,11,1,16,5,1,11,1,10,1,5,4,3,4,53,2,1,5,2,18,1,1,2,1,4,190,1,1,3,1,6
