"hyphy","no.wave","bossa.nova","beach.music","romantic","vintage.reggae","deep.northern.soul","classic.funk.rock","alternative.pop","psychedelic.trance","smooth.jazz","classic.italian.pop","musiikkia.lapsille","dark.hardcore","synthpop","movie.tunes","chaotic.hardcore","dansband","electro.jazz","sertanejo.universitario","slovenian.rock","cowboy.western","tibetan","welsh.rock","deep.classic.garage.rock","vocal.house","pop","dark.black.metal","anarcho.punk","black.sludge","caucasian.folk","deep.soft.rock","contemporary.post.bop","symphonic.black.metal","marching.band","power.metal","nu.gaze","duranguense","neo.mellow","indie.post.punk","world.fusion","comedy","persian.traditional","world.chill","pop.house","jazz.trio","world.christmas","finnish.jazz","trap.music","country.dawn","drone.folk","mexican.indie","psychobilly","indie.psych.pop","ebm","nu.disco","west.coast.rap","new.jack.smooth","breton.folk","nu.cumbia","pop.rock","permanent.wave","traditional.british.folk","atmospheric.post.metal","psych.gaze","boston.rock","operatic.pop","folk.punk","boogie.woogie","indie.folk","throat.singing","klezmer","country.rock","deep.jazz.guitar","progressive.house","deep.psychobilly","gospel.blues","celtic","trapstep","j.pop","turkish.rock","hungarian.pop","deep.soundtrack","swedish.prog","candy.pop","norwegian.pop","pop.christmas","ye.ye","honky.tonk","ambient","musica.para.ninos","brass.band","progressive.trance","psychedelic.blues.rock","musique.concrete","futurepop","edm","deep.disco","cubaton","funk.metal","canadian.indie","warm.drone","dub","gospel","classic.eurovision","reggae","chicago.blues","nu.jazz","japanese.traditional","merengue","destroy.techno","crack.rock.steady","classic.danish.pop","groove.metal","power.pop.punk","deep.comedy","broken.beat","hard.stoner.rock","gamecore","classical.organ","deep.discofox","post.metal","german.metal","vintage.rockabilly","christian.hardcore","traditional.rock..n.roll","hiplife","alternative.pop.rock","children.s.music","turkish.jazz","hoerspiel","hard.bop","steelpan","progressive.trance.house","anti.folk","stoner.metal","chiptune","string.quartet","comic","jazz.christmas","folk","new.romantic","canzone.napoletana","liedermacher","traditional.rockabilly","boogaloo","christian.hip.hop","soukous","skinhead.oi","vienna.indie","japanese.jazztronica","harmonica.blues","deep.funk","dreamo","lowercase","schlager","renaissance","freak.folk","australian.pop","spanish.invasion","alternative.new.age","indie.fuzzpop","traditional.ska","happy.hardcore","gypsy.jazz","grupera","norwegian.rock","orquesta.tipica","new.age","new.weird.america","ambient.idm","drone","wrock","puerto.rican.rock","danish.jazz","hip.hop","alternative.r.b","bass.trip","melodic.hard.rock","ranchera","motivation","classic.dutch.pop","velha.guarda","detroit.hip.hop","classic.chinese.pop","hip.pop","viral.pop","jangle.rock","soul.christmas","deep.nordic.folk","melodic.death.metal","soda.pop","thrash.metal","vocal.jazz","norwegian.jazz","jungle","contemporary.classical","thai.pop","canadian.metal","house","southern.soul","skate.punk","british.alternative.rock","bolero","electroacoustic.improvisation","eurodance","belly.dance","children.s.christmas","shanty","punk.christmas","russian.alternative","michigan.indie","adult.standards","industrial.rock","string.band","spanish.classical","j.idol","neo.soul","columbus.ohio.indie","deep.soul.house","jazz.fusion","early.music","regional.mexican","zillertal","alternative.emo","drone.metal","country.road","modern.classical","cumbia.sonidera","twin.cities.indie","yugoslav.rock","canadian.country","hard.house","czech.rock","romanian.pop","classic.swedish.pop","turkish.pop","deep.ambient","vintage.swing","latin.jazz","emo","laiko","scottish.rock","deep.indie.rock","straight.edge","talent.show","morna","deep.jazz.fusion","russian.rock","chill.lounge","nasheed","classic.french.pop","manele","cajun","classical.guitar","gothic.rock","monastic","electric.blues","zouglou","new.orleans.jazz","norwegian.punk","dutch.rock","contemporary.jazz","barnemusikk","vancouver.indie","musique.pour.enfants","abstract","stomp.and.holler","peruvian.rock","kompa","electro","uk.garage","deep.disco.house","black.thrash","traditional.funk","italian.disco","indie.rock","mashup","twee.pop","afrobeat","deep.jazz.piano","cumbia.villera","kindermusik","jam.band","deep.canadian.indie","rock","deep.contemporary.country","street.punk","classic.finnish.rock","folk.pop","psychill","mpb","retro.metal","juggalo","dance.rock","indietronica","french.pop","swedish.metal","deep.brazilian.pop","louisville.indie","punjabi","soca","modern.performance","russian.punk","timba","atmospheric.black.metal","jig.and.reel","goa.trance","rio.de.la.plata","disco.house","deep.alternative.r.b","alternative.hip.hop","danish.pop.rock","northern.irish.indie","crunk","southern.hip.hop","power.noise","shoegaze","delta.blues","brazilian.composition","grim.death.metal","poetry","czech.folk","kwaito","rai","thai.indie","indie.pop.rock","metal","chanson","swedish.punk","deep.rai","lilith","rap","persian.pop","nwothm","trova","latvian.pop","new.americana","post.grunge","tzadik","merengue.urbano","andean","arab.folk","madchester","violin","nashville.sound","classic.rock","jump.blues","italian.pop.rock","portuguese.rock","neue.deutsche.welle","chillstep","grindcore","new.orleans.blues","malaysian.pop","jug.band","classical.flute","swedish.alternative.rock","classical","rhythm.and.boogie","uk.dub","spanish.pop","celtic.christmas","danseband","pop.rap","bmore","outlaw.country","hauntology","vintage.country.folk","bangla","skinhead.reggae","post.disco","early.music.ensemble","german.pop.rock","motown","jazz.orchestra","christian.alternative.rock","blues.rock","outsider","slc.indie","deep.trap","south.african.jazz","avant.garde","australian.alternative.rock","bemani","medieval","speed.garage","bubblegum.pop","ethiopian.pop","lo.star","r.b","underground.pop.rap","contemporary.country","ska.revival","hatecore","dark.cabaret","mariachi","modern.blues","anime.score","japanese.r.b","dirty.south.rap","austropop","sertanejo.tradicional","british.folk","metalcore","g.funk","deep.string.quartet","deep.ccm","turbo.folk","cowpunk","kabarett","zydeco","re.techno","lo.fi","axe","lovers.rock","classic.garage.rock","death.core","spanish.new.wave","spanish.indie.pop","viking.metal","ragtime","acid.house","progressive.bluegrass","rock.and.roll","melancholia","barnmusik","desert.blues","italian.progressive.rock","icelandic.pop","finnish.pop","neurofunk","deep.delta.blues","ninja","intelligent.dance.music","deep.orchestral","space.rock","ectofolk","math.pop","soul.jazz","underground.power.pop","hawaiian","vintage.western","canadian.pop","french.folk","maghreb","traditional.swing","indie.emo.rock","deep.eurodance","deep.melodic.house","bassline","neo.progressive","british.invasion","dixieland","avant.garde.jazz","flamenco","clarinet","bounce","acoustic.blues","christian.punk","surf.music","a.cappella","vallenato","christian.christmas","gabba","swing","deep.classical.piano","noise","polish.hip.hop","alternative.rock","c.pop","deep.indie.singer.songwriter","alternative.country","visual.kei","african.percussion","crossover.prog","deep.christian.rock","britpop","catstep","progressive.metal","depressive.black.metal","tango","glam.rock","minimal.wave","healing","zim","baroque.ensemble","swiss.folk","italian.folk","irish.folk","piano.blues","k.pop","new.jack.swing","new.age.piano","eurovision","crust.punk","islamic.recitation","appalachian.folk","roots.rock","covertrance","dutch.pop","future.garage","native.american","dance.punk","j.metal","salsa.international","singer.songwriter","swedish.pop","southern.gospel","louisiana.blues","dark.wave","technical.death.metal","deep.baroque","mambo","afrobeats","atmospheric.post.rock","hardcore.punk","slash.punk","malagasy.folk","old.time","idol","classic.venezuelan.pop","abstract.beats","horror.punk","piedmont.blues","deep.space.rock","christmas.product","fado","french.movie.tunes","fingerstyle","neofolk","deep.free.jazz","jump.up","cantopop","german.pop","chilean.rock","pagan.black.metal","deep.opera","swiss.hip.hop","gothic.post.punk","christian.music","illbient","polish.jazz","sertanejo","deep.ragga","blues.rock.guitar","alternative.metal","levenslied","venezuelan.rock","german.show.tunes","riot.grrrl","spanish.punk","post.disco.soul","chanson.quebecois","avantgarde.metal","teen.pop","rock.steady","folklore.argentino","karneval","romanian.rock","japanese.standards","deep.motown","europop","electro.swing","swamp.blues","traditional.soul","electronic","uplifting.trance","military.band","rock.gaucho","eurobeat","indian.pop","rap.metal","yoik","classic.peruvian.pop","german.oi","country","techno","slow.core","hard.rock","hardcore.techno","acousmatic","funeral.doom","big.beat","progressive.electro.house","british.indie.rock","protopunk","northern.soul","indian.classical","ceilidh","quiet.storm","ukulele","progressive.rock","classic.schlager","fourth.world","composition.d","dutch.hip.hop","traditional.country","gbvfi","speed.metal","hard.glam","polish.pop","grave.wave","soft.rock","uk.post.punk","kraut.rock","pakistani.pop","french.indie.pop","ccm","celtic.rock","praise","nz.indie","jumpstyle","pagode","mexican.rock.and.roll","zeuhl","math.rock","hardcore.hip.hop","modern.free.jazz","soundtrack","orgcore","baroque","balearic","latin.christmas","albanian.pop","soul","serialism","brass.ensemble","polyphony","merseybeat","noise.rock","pipe.band","experimental.dubstep","garage.punk","bouncy.house","banda","underground.hip.hop","gamelan","deep.freestyle","stride","punk.blues","martial.industrial","easy.listening","alternative.americana","vintage.gospel","liturgical","hi.nrg","cumbia","zolo","corrosion","ostrock","alternative.metalcore","pop.punk","deep.adult.standards","classic.norwegian.pop","urban.contemporary","vegas.indie","mellow.gold","tribute","chicago.soul","nordic.folk","muziek.voor.kinderen","deep.neofolk","coupe.decale","classic.afrobeat","dancehall","drama","choro","makossa","volksmusik","barbershop","australian.indie","post.hardcore","west.african.jazz","bluegrass","j.punk","folk.metal","indie.pop","neo.traditional.country","worship","lithumania","slovak.pop","bow.pop","vietnamese.pop","british.blues","celtic.punk","vintage.jazz","rock.catala","christian.rock","classical.performance","free.improvisation","melodic.progressive.metal","tribal.house","classical.christmas","blues","accordion","post.rock","acid.jazz","classic.finnish.pop","neo.synthpop","tropical","gothic.americana","freestyle","neo.honky.tonk","country.blues","metal.guitar","german.punk","hungarian.rock","choral","raw.black.metal","gothic.symphonic.metal","portuguese.pop","hindustani.classical","mexican.traditional","neo.soul.jazz","italian.jazz","japanoise","deep.southern.soul","carnatic","swedish.pop.punk","country.gospel","hardstyle","melodic.hardcore","forro","funk","azonto","saxophone","cantautor","italian.pop","french.punk","german.techno","suomi.rock","e6fi","desi","deep.smooth.jazz","deathgrind","bubblegum.dance","bulgarian.rock","j.dance","jazz.bass","folkmusik","garage.punk.blues","texas.blues","dark.jazz","kiwi.rock","melodic.metalcore","kizomba","new.tribe","cumbia.funk","power.violence","russian.pop","folk.christmas","brazilian.hip.hop","dangdut","full.on","glitch","uk.hip.hop","garage.rock","neo.rockabilly","rebetiko","tech.house","power.electronics","cello","glam.metal","p.funk","oratory","chill.out","japanese.psychedelic","sleaze.rock","french.reggae","ska","bachata","african.rock","mexican.son","latin.pop","bay.area.hip.hop","traditional.scottish.folk","symphonic.rock","reggaeton","quebecois","trip.hop","trance","wind.ensemble","acoustic.pop","ambient.fusion","samba","swedish.hard.rock","greek.indie","traditional.folk","meditation","swirl.psych","deep.dub.techno","cabaret","breakbeat","folk.prog","cante.flamenco","jazz.funk","drumfunk","benga","post.punk","freakbeat","memphis.soul","salsa","vintage.chanson","abstract.hip.hop","deep.vocal.jazz","nueva.cancion","geek.rock","experimental.rock","traditional.reggae","deep.pop.punk","western.swing","zouk","dance.pop","drum.and.bass","israeli.rock","swedish.jazz","orquesta.tropical","deep.progressive.trance","consort","roots.reggae","organic.ambient","country.christmas","harp","british.dance.band","austrian.hip.hop","norteno","deep.italo.disco","vintage.swoon","classic.colombian.pop","piano.rock","traditional.irish.folk","east.coast.hip.hop","emo.punk","soul.blues","alternative.hardcore","norwegian.metal","chicago.house","brega","thrash.core","detroit.techno","horrorcore","german.ccm","vintage.tango","indonesian.pop","vocaloid","mizrahi","hurban","neue.deutsche.harte","industrial.metal","nwobhm","opm","disco","grunge","downtempo.fusion","alternative.roots.rock","string.folk","classic.czech.pop","orchestral","neo.classical.metal","dub.techno","deep.hardcore","french.rock","power.pop","vegan.straight.edge","power.blues.rock","sludge.metal","crossover.thrash","deep.hardcore.punk","jerk","c64","opera","video.game.music","rockabilly","deep.cello","christmas","polka","chillwave","classic.russian.rock","ethereal.wave","tico","doo.wop","rumba","light.music","classic.belgian.pop","screamo","neo.psychedelic","chicago.indie","tin.pan.alley","memphis.hip.hop","entehno","sheffield.indie","funk.rock","jazz.blues","leeds.indie","screamo.punk","enka","bossa.nova.jazz","rva.indie","classic.turkish.pop","balkan.brass","swiss.rock","sega","industrial","mathcore","lounge","brazilian.punk","irish.rock","exotica","c86","deep.melodic.hard.rock","iskelma","classic.psychedelic.rock","alternative.dance","medieval.rock","belgian.indie","new.rave","texas.country","fallen.angel","folk.rock","lds","bebop","chamber.pop","doom.metal","oi","classical.period","mallet","blaskapelle","deep.indian.pop","latin.alternative","estonian.pop","deep.vocal.house","demoscene","heavy.christmas","j.core","stoner.rock","show.tunes","swamp.pop","modern.southern.rock","deep.house","finnish.indie","dominican.pop","punk.ska","armenian.folk","reading","bhangra","symphonic.metal","contemporary.folk","vaporwave","experimental.psych","deep.acoustic.pop","minimal.tech.house","kirtan","laboratorio","minimal.techno","tekno","judaica","brazilian.indie","brill.building.pop","girl.group","nu.age","filter.house","vintage.schlager","dream.pop","faroese.pop","calypso","punk","screamocore","jazz.brass","electrofox","experimental","deep.power.pop.punk","hip.house","arabesk","electro.house","argentine.indie","psychedelic.rock","indie.shoegaze","kurdish.folk","british.brass.band","australian.hip.hop","mbalax","argentine.rock","polish.punk","traditional.blues","chinese.traditional","free.jazz","classic.polish.pop","corsican.folk","bubble.trance","vintage.swedish.pop","dubstep","minimal","latin.metal","hardcore","arab.pop","spytrack","turkish.folk","college.marching.band","brutal.death.metal","new.wave.pop","filmi","metropopolis","album.rock","nl.folk","concert.piano","old.school.hip.hop","deep.east.coast.hip.hop","jazz","finnish.hardcore","dark.psytrance","tejano","qawwali","oshare.kei","deep.happy.hardcore","modern.downshift","nu.metal","magyar","turkish.classical","southern.rock","didgeridoo","art.rock","hollywood","belgian.rock","swedish.reggae","filthstep","australian.dance","polish.indie","classical.piano","brazilian.pop.music","boy.band","darkstep","classic.soundtrack","polynesian.pop","memphis.blues","pub.rock","highlife","big.band","mod.revival","latin","cuban.rumba","new.wave","broadway","reggae.fusion","french.hip.hop","jangle.pop","modern.country.rock","canterbury.scene","rock.en.espanol","gangster.rap","indie.r.b","noise.pop","microhouse","deep.new.wave","wonky","liquid.funk","world","shimmer.pop","danish.pop","death.metal","neo.trad.metal","deep.punk.rock","southern.soul.blues","deep.indie.pop","ska.punk","german.indie","indie.christmas","rap.rock","dansktop","cool.jazz","noise.punk","speedcore","christian.metal","turntablism","mande.pop","neo.pagan","australian.country","downtempo","skiffle","black.metal","indie.emo","italian.indie.pop","singaporean.pop"
2,90,92,47,24,21,38,204,3,4,65,35,1,1,44,22,1,8,1,4,2,149,1,5,7,7,11,1,12,3,2,67,195,1,5,9,4,2,9,1,10,22,5,3,1,4,84,6,8,9,20,4,9,2,2,1,1,3,6,3,14,49,52,2,1,1,25,2,54,4,1,4,175,45,4,1,3,55,1,3,18,4,11,36,3,3,51,36,93,27,4,19,2,147,87,1,1,69,1,13,4,1,119,24,8,142,148,6,11,16,1,1,11,7,4,1,1,1,3,16,1,3,14,15,3,14,8,4,21,17,1,169,5,1,4,7,1,21,39,283,131,90,12,24,22,91,1,32,1,1,1,97,34,3,9,38,4,9,41,5,5,2,3,1,11,32,12,1,34,9,1,70,1,3,4,14,12,5,16,71,4,2,106,4,2,5,1,1,159,2,2,9,20,122,5,4,33,2,7,4,195,38,1,87,11,4,4,23,8,14,1,4,176,8,13,3,1,21,3,2,129,15,24,1,6,7,17,104,4,2,7,18,2,7,1,41,14,8,2,86,7,8,4,2,14,1,2,9,4,2,1,17,1,27,19,22,2,162,4,59,2,1,40,2,2,1,1,1,6,8,22,4,1,3,9,13,15,1,6,33,28,2,1,29,2,251,17,3,17,79,3,94,2,6,96,3,22,1,16,2,3,8,25,1,8,1,26,1,8,4,3,6,2,1,5,5,1,6,124,34,6,10,5,10,3,1,1,55,90,3,1,8,18,11,10,18,2,7,8,36,1,15,20,24,32,207,273,79,4,10,6,2,4,85,1,7,8,1,38,10,1,17,26,2,12,2,101,21,17,1,35,136,8,1,221,16,11,186,48,1,3,30,109,18,2,1,4,161,12,1,22,1,33,26,7,2,66,119,2,2,7,11,8,124,6,1,10,3,1,34,6,35,1,11,5,61,48,1,12,1,4,42,4,64,126,21,1,10,74,3,6,5,5,1,1,21,100,2,1,186,24,21,15,2,6,1,5,1,2,1,2,39,143,24,151,21,16,1,125,1,18,10,7,49,2,71,6,3,2,33,13,1,27,6,7,2,28,16,2,15,1,12,224,8,13,12,4,5,11,60,118,6,36,3,2,8,1,40,141,2,21,1,16,4,3,33,178,6,27,125,7,2,25,83,2,5,51,6,5,33,4,3,2,6,93,5,2,11,1,26,2,47,3,7,8,12,3,35,1,9,15,1,7,5,4,15,5,7,1,3,7,5,38,21,2,4,100,11,2,4,6,31,10,1,135,33,11,1,6,13,5,17,5,1,5,1,79,1,4,155,3,105,1,3,1,5,177,123,38,2,198,5,173,5,43,26,2,189,1,28,3,7,1,268,109,140,6,3,15,29,12,14,2,21,19,44,3,7,35,79,2,3,5,40,1,241,73,12,3,120,14,8,1,1,1,18,4,5,1,103,18,2,124,3,1,1,103,11,69,3,12,2,5,70,9,42,2,289,2,196,7,1,1,1,20,70,5,73,11,13,5,1,11,23,81,1,3,2,3,17,2,3,12,4,199,2,6,6,8,94,113,1,1,102,142,5,3,11,17,2,38,1,11,6,135,5,4,7,15,3,5,2,33,6,1,11,7,61,24,1,183,1,7,33,207,3,5,29,63,2,2,14,2,2,16,2,1,3,1,18,7,7,146,6,18,5,1,5,1,5,1,120,3,2,2,2,1,22,14,9,2,2,7,47,35,13,7,21,16,2,12,3,3,14,20,1,12,174,1,23,6,2,8,4,1,114,1,4,181,7,1,1,139,2,11,12,174,3,13,126,66,165,74,12,1,17,43,8,73,11,2,107,7,17,7,12,8,10,2,15,140,12,156,6,10,1,25,2,6,6,10,10,6,3,214,1,4,6,34,6,3,2,4,3,2,3,12,12,3,2,48,6,186,12,1,3,9,6,88,9,1,1,14,33,8,21,6,18,14,3,2,54,4,106,10,163,7,2,6,2,1,47,16,17,13,5,9,2,20,1,13,2,155,170,3,4,3,30,2,3,7,1,3,23,3,125,4,2,62,6,4,2,32,3,1,1,3,43,2,226,4,172,8,5,16,1,9,1,2,11,5,1,1,57,1,8,62,43,14,3,3,2,2,7,5,1,2,45,4,3,2,1,7,36,3,1,6,9,131,14,2,3,3,6,2,20,89,1,33,1,127,1,4,5,2,4,180,2,2,3,2,24,25,6,154,5,136,8,1,1,4,2,107,6,12,11,25,12,3,1,98,24,1,263,6,16,21,2,178,1,1,13,8,3,1,1,6,7,5,122,1,226,33,6,1,1,6,2,84,80,8,1,57,1,137,140,30,105,33,22,44,110,8,4,1,34,6,179,25,6,8,5,4,16,4,4,56,1,2,5,6,58,49,2,4,2,12,11,6,177,3,1,7,1,40,1,10,3,5,4,3,9,1
