"Artist","sum"
"Eddie Fisher",108
"Four Aces",90
"Rosemary Clooney",77
"Perry Como",66
"Frank Sinatra",58.5
"Patti Page",56
"Crew-Cuts",55
"Kay Starr",55
"Kitty Kallen",53
"Nat King Cole (Nelson Riddle & His Orchestra)",52
"Gaylords",51.5
"Doris Day",48
"Tony Bennett",46.5
"Jo Stafford",42
"Hilltoppers",34
"Les Paul & Mary Ford",33
"Bill Haley & His Comets",28
"McGuire Sisters",28
"Four Knights",27.5
"Chordettes",27
"Tony Martin",27
"Don Cornell",25.5
"Ames Brothers",23
"Four Tunes",23
"DeCastro Sisters",20.5
"Frank Weir & His Orchestra",19
"Archie Bleyer",18
"David Whitfield (Mantovani & His Orchestra)",18
"Dean Martin",18
"Leroy Holmes & His Orchestra",18
"Four Lads",17
"Chords",16
"Frankie Laine",16
"June Valli",16
"Lou Monte",16
"Ralph Marterie & His Orchestra",16
"Teresa Brewer",16
"Vaughn Monroe & His Orchestra",16
"Georgie Shaw",15
"Henri Rene & His Orchestra",15
"Johnnie Ray",15
"Ronnie Gaylord",15
"Bing Crosby",14
"Eddie Calvert",14
"Hugo Winterhalter & His Orchestra",14
"Johnny Desmond",14
"Joni James",14
"Victor Young & His Orchestra",14
"Les Baxter & His Orchestra",13
"Betty Madigan",12
"Connee Boswell",12
"Denise Lor",12
"Georgia Gibbs",12
"Cheers",11
"Hugo Winterhalter & His Orchestra (Vocal Eddie Fisher)",11
"Jackie Lee & His Orchestra",11
"Sammy Davis Jr.",11
"Don Cornell & Alan Dale & Johnny",10
"Mills Brothers",10
"Norman Petty Trio",10
"Ray Anthony",10
"Roy Hamilton",9
"Stan Freberg",9
"Sunny Gale",9
"Bulawayo Sweet Rhythms Band",8
"Don, Dick N' Jimmy",8
"Three Chuckles",8
"Andy Griffith",7
"Charlie Applewhite",7
"Dinah Shore",7
"Eartha Kitt",7
"Eddy Howard & His Orchestra",7
"Jose Ferrer & Rosemary Clooney",7
"Julius LaRosa",7
"Richard Hayman & His Orchestra",7
"Vera Lynn",7
"Bunny Paul",6
"Crows",6
"Eileen Barton",6
"Richard Maltby & His Orchestra",6
"David Whitfield",5
"Fontane Sisters",5
"Jerry Vale",5
"Three Suns",5
"Vic Damone",5
"Artie Wayne",4
"Drifters",4
"Frankie Laine & Four Lads",4
"Guy Lombardo & His Royal Canadians",4
"Janet Brace",4
"Jeff Chandler",4
"Johnston Brothers",4
"Judy Garland",4
"Laurie Loman",4
"Lorry Raine",4
"Mario Lanza",4
"Midnighters",4
"Slim Whitman",4
"Spaniels",4
"Stuart Hamblen",4
"Billy Eckstine",3
"Billy Williams Quartet",3
"Hank Snow & The Rainbow Ranch Boys",3
"Joe Fingers Carr",3
"Lew Douglas & His Orchestra",3
"Nelson Riddle & His Orchestra",3
"Smith Brothers",3
"Burl Ives",2
"Clark Dennis",2
"Count Basie & His Orchestra",2
"Ella Fitzgerald",2
"Five Keys",2
"Four Freshmen",2
"Guitar Slim",2
"Helen Grayco",2
"Joe Turner",2
"Karen Chandler",2
"Lancers",2
"Liberace",2
"Lola Dee with Stubby & the Buccaneers",2
"Louis Armstrong",2
"Matys Brothers",2
"Modernaires & Paula Kelly",2
"Peggy Lee",2
"Peggy Lee (Victor Young Orch)",2
"Percy Faith & His Orchestra",2
"Rosemary & Betty Clooney",2
"Tennessee Ernie Ford & Betty Hutton",2
"Tommy Leonetti",2
"Vicki Young",2
"Weavers",2
"Wright Brothers",2
"Art Carney",1
"Betty Johnson",1
"Bob Manning",1
"Buddy Morrow & His Orchestra",1
"Connie Russell",1
"David Carroll & His Orchestra",1
"DeJohn Sisters",1
"Dick Contino",1
"Dick Hyman Trio",1
"Dimitri Tiomkin & His Orchestra",1
"Dinah Washington",1
"Dolores Gray",1
"Dorsey Brothers Orchestra",1
"Erroll Garner Trio",1
"Eydie Gorme",1
"Floyd Cramer",1
"Four Coins",1
"Fred Waring's Pennsylvanians",1
"Freddy Martin & His Orchestra",1
"Gary Crosby & Friend (Bing Crosby)",1
"Gordon MacRae",1
"Harptones",1
"Harry Belafonte",1
"Hi-Los",1
"Jack Richards & The Marksmen",1
"Jane Russell & Connie Haines & Beryl Davis & Della Russell",1
"Jeri Southern",1
"Jerry Wallace",1
"Jill Corey",1
"Jim Reeves",1
"Jo Stafford & Liberace",1
"Joe Foley",1
"Johnny Desmond & Alan Dale & Buddy Greco",1
"Johnny Desmond & Eileen Barton & McGuire Sisters",1
"Judy Tremaine",1
"June Hutton & Axel Stordahl",1
"Les Paul",1
"Margaret Whiting",1
"Marilyn Monroe",1
"Marion Marlowe",1
"Mary Kaye Trio",1
"Mindy Carson",1
"Mitch Miller & His Orchestra",1
"Mulcays",1
"Paul Weston & His Orchestra",1
"Paul Whiteman & His Orchestra",1
"Perez Prado & His Orchestra",1
"Ralph Flanagan & His Orchestra",1
"Rita Hayworth & Jose Ferrer",1
"Rusty Bryant & The Carolyn Club Band",1
"Stan Kenton & His Orchestra",1
"Tex Ritter",1
"Tommy Edwards",1
"Tommy Prisco",1
"Webb Pierce",1
