"Artist","sum"
"50 Cent",117.785561497326
"Eminem",98.1707116412999
"Green Day",76.7594627594628
"Mariah Carey",71
"Kelly Clarkson",61.3961988304094
"Gwen Stefani",61.0219696969697
"Destiny's Child",54.1410256410256
"U2",52.7152553329024
"Shania Twain",47.6507936507937
"Rascal Flatts",47.3859649122807
"Usher",46.0308080808081
"Toby Keith",44.9400438083885
"Various Artists",43.95
"Coldplay",38.1262626262626
"Lil Jon & The East Side Boyz",37.4377990430622
"The Game",36.4761904761905
"The Killers",36.3587662337662
"The Black Eyed Peas",36.1862745098039
"Ciara",35.6607538802661
"Ray Charles",35.3848443223443
"Kanye West",34.9142857142857
"Ludacris",33.7892156862745
"Gretchen Wilson",31.6923076923077
"Tim McGraw",31.5324425574426
"Fantasia",30.8666666666667
"Snoop Dogg",30.3595238095238
"Jack Johnson",29.8789682539683
"Keith Urban",29.424358974359
"George Strait",29.0333333333333
"System Of A Down",29
"Nelly",28.0833333333333
"John Legend",27.277183600713
"Dave Matthews Band",26.7023923444976
"Maroon5",26.1388888888889
"T.I.",25.9206349206349
"Mike Jones",25.6623376623377
"Gorillaz",25.4896214896215
"Big & Rich",25.4184782608696
"3 Doors Down",25.0757575757576
"Mario",23.3454545454545
"Rob Thomas",23.3309523809524
"Guns N' Roses",23.2058823529412
"Simple Plan",23.1860119047619
"R. Kelly",22.3737373737374
"Sugarland",22.3111111111111
"2Pac",21.875
"Clay Aiken",21.683223209539
"Fall Out Boy",21.5175438596491
"Foo Fighters",21.5
"Young Jeezy",21.3529411764706
"Kenny Chesney",21.125
"My Chemical Romance",21.0317307692308
"Jesse McCartney",20.9848484848485
"Faith Hill",20.6547619047619
"Michael Buble",20.5737745098039
"Lindsay Lohan",20.3529411764706
"Nickelback",20.1396103896104
"Il Divo",19.9166666666667
"Hilary Duff",19.6666666666667
"Akon",18.9958333333333
"Rod Stewart",18.875
"Avril Lavigne",18.8174603174603
"Audioslave",18.5384615384615
"Creed",18.2666666666667
"Weezer",18.229797979798
"Joss Stone",18.031746031746
"Britney Spears",17.9166666666667
"Ying Yang Twins",17.8461538461538
"Ashanti",17.3026315789474
"Papa Roach",17.037037037037
"Josh Groban",16.7435897435897
"Crossfade",16.3620680044593
"Nine Inch Nails",16.2232558139535
"Frankie J",16.1938461538462
"Daddy Yankee",15.8333333333333
"John Mayer",15.8076923076923
"Alicia Keys",15.5
"Los Lonely Boys",15.4326923076923
"Shakira",15.1975757575758
"Beck",15.1363636363636
"Common",15
"Lyfe Jennings",14.6387107474569
"Ashlee Simpson",14.6055555555556
"Bow Wow",14.5409090909091
"Switchfoot",14.5212765957447
"Jennifer Lopez",14.4706349206349
"Omarion",14.4101654846336
"Nas",14.31279178338
"Backstreet Boys",14.1818181818182
"Lifehouse",14.1666666666667
"Brad Paisley",14.1538461538462
"Will Smith",14.117816091954
"Pretty Ricky",14.0606060606061
"Andrea Bocelli",14
"Bee Gees",13.6527964959569
"Bobby Valentino",13.625
"The White Stripes",13.6111111111111
"Velvet Revolver",13.5238095238095
"Kem",13.518643685082
"Disturbed",13.3333333333333
"Mannheim Steamroller",13.3181818181818
"Good Charlotte",13.1515151515152
"Trick Daddy",13.0681818181818
"Breaking Benjamin",12.9848484848485
"Missy Elliott",12.5833333333333
"Korn",12.25
"Staind",12.1666666666667
"Larry The Cable Guy",12.1563182148921
"Chingy",12.1272401433692
"Norah Jones",12.125
"Bruce Springsteen",11.4222222222222
"Jessica Simpson",11.1428571428571
"Mudvayne",11.1
"Keane",11
"JoJo",10.7
"Tina Turner",10.7
"LeAnn Rimes",10.6667311411992
"Bon Jovi",10.5512987012987
"Gavin DeGraw",10.4444444444444
"Keyshia Cole",10.3111111111111
"Hawthorne Heights",10.3111111111111
"Seether",10.2111111111111
"Blake Shelton",10.2111111111111
"The All-American Rejects",10.1521028538731
"Dierks Bentley",10.1468253968254
"Paul Wall",10.1455555555556
"Anna Nalick",10.1309523809524
"Sheryl Crow",10.1309523809524
"Ja Rule",10.1251114081996
"Celine Dion",10.1176470588235
"Tony Yayo",10.0526315789474
"Ryan Cabrera",10.0526315789474
"Brooks & Dunn",10.0238095238095
"112",9.58333333333333
"Trans-Siberian Orchestra",9.45
"Trace Adkins",9.36111111111111
"Faith Evans",9.35
"Relient K",9.35
"Pearl Jam",9.35
"Kidz Bop Kids",9.18977591036414
"Martina McBride",9.1516265597148
"Cam'Ron",9.1037037037037
"Chris Botti",9.09090909090909
"Montgomery Gentry",9.07692307692308
"The Pussycat Dolls",8.78421052631579
"Ruben Studdard",8.57142857142857
"The Mars Volta",8.57142857142857
"The Rolling Stones",8.55357142857143
"Kenny G",8.55357142857143
"Dane Cook",8.53968253968254
"Motley Crue",8.52857142857143
"Casting Crowns",8.52857142857143
"Nirvana",8.12949039264829
"Howie Day",8.11911881977671
"Three 6 Mafia",8.11868686868687
"Modest Mouse",8.10876623376623
"Bowling For Soup",8.10460992907801
"Neil Young",8.10210442723844
"Queen Latifah",8.09774436090225
"Beanie Sigel",8.09523809523809
"Slim Thug",8.08651162790698
"Slipknot",8.08101851851852
"Amerie",8.07142857142857
"The Beach Boys",7.86666666666667
"Beyonce",7.79166666666667
"The Offspring",7.79166666666667
"Def Leppard",7.77777777777778
"Jo Dee Messina",7.77777777777778
"Linkin Park",7.76666666666667
"Jimmy Eat World",7.16666666666667
