"Artist","sum"
"All Saints",97.6915584415584
"Robbie Williams",92.9551282051282
"B*Witched",63.2606516290727
"Spice Girls",62.0156216332687
"Savage Garden",58.1992753623188
"Madonna",57.2324786324786
"Boyzone",56.3388278388278
"Five",55.4465811965812
"Aqua",53.472582972583
"Steps",51.7359307359307
"Billie Piper",47.5384615384615
"LeAnn Rimes",46.440647654943
"Will Smith",44.0238095238095
"Another Level",42.5247863247863
"The Corrs",41.2729471786076
"Cher",39.2857142857143
"Tamperer ft Maya",39.1820728291317
"911",35.3567155067155
"Honeyz",34.1880952380952
"Lighthouse Family",33.7142857142857
"Cleopatra",32.5476190476191
"Ace Of Base",32.244696969697
"Run DMC vs Jason Nevins",31.0135135135135
"Catatonia",30.9045454545455
"Lutricia McNeal",30.265172735761
"Stardust",28.9230769230769
"Eagle-Eye Cherry",28.7403846153846
"Busta Rhymes",28
"Celine Dion",27.5
"Mavericks",26.7314814814815
"Natalie Imbruglia",26.1812030075188
"The Beautiful South",25.4196428571429
"Aerosmith",25
"Bryan Adams ft Melanie C",24.5964912280702
"Shania Twain",24.5166666666667
"Pras Michel ft ODB & Mya",23.8823529411765
"Brandy & Monica",23.5
"Fatboy Slim",22
"Manic Street Preachers",21.9090909090909
"Fat Les",21.8809523809524
"Usher",21.349358974359
"Mousse T vs Hot'N'Juicy",21.0294117647059
"Des'ree",19.844298245614
"Cornershop",19.3768115942029
"Simply Red",19.1960784313725
"Baddiel & Skinner & the Lightning Seeds",19.0769230769231
"George Michael",18.875
"Karen Ramirez",18.8248418972332
"Garbage",18.2888888888889
"The Cardigans",18.0714285714286
"Aaron Carter",17.906746031746
"Space",17.7642857142857
"Vengaboys",17.5
"T-Spoon",17.3461538461538
"Ultra Nate",17.2922077922078
"Stereophonics",17.2380952380952
"Tin Tin Out ft Shelley Nelson",17.1928571428571
"Bamboo",16.5277777777778
"Alexia [Italy]",16.302192705039
"Ultra",16.1891233766234
"Embrace",16.0277777777778
"Sash!",16
"Billie Myers",15.8690476190476
"Alda",15.6714285714286
"U2",15.6410256410256
"Faithless",15.4833333333333
"Dario G",15.481045751634
"Placebo",15.1166666666667
"K-Ci & JoJo",15.0965909090909
"Jennifer Paige",15
"Sash! ft Tina Cousins",15
"Celine Dion & R Kelly",14.8717948717949
"Denise & Johnny",14.8333333333333
"Touch & Go",14.8333333333333
"Sheryl Crow",14.8304093567251
"Emilia",14.7384615384615
"Jamiroquai",14.7272727272727
"Janet Jackson",14.7272336359293
"Sweetbox",14.7
"James",14.664734859461
"Puff Daddy ft Jimmy Page",14.2272727272727
"Hinda Hicks",14.1963182148921
"Backstreet Boys",14.1666666666667
"Mariah Carey & Whitney Houston",14.0192307692308
"M People",13.875
"Ian Brown",13.8190476190476
"Beastie Boys",13.6952380952381
"The Bluetones",13.5388278388278
"Wildchild",13.3333333333333
"Jay-Z",13.3181818181818
"187 Lockdown",13.2044173991436
"Lovestation",13.1339285714286
"Celine Dion With The Bee Gees",13.0333333333333
"Spacedust",13
"REM",12.8717948717949
"Wyclef Jean",12.6666666666667
"E17",12.5
"Culture Club",12.25
"Melanie B ft Missy 'Misdemeanor' Elliott",12.2222222222222
"Oasis",12.2222222222222
"Alanis Morissette",12.2
"Jungle Brothers",12.1252670940171
"Hanson",12.0961098398169
"Bus Stop ft Carl Douglas",12.0340909090909
"England United",12.020202020202
"Robyn",11.8416666666667
"Mansun",11.7568172568173
"Brandy ft Ma$e",11.7222222222222
"Lauryn Hill",11.6190476190476
"Camisra",11.48125
"Apollo Four Forty",11.4722222222222
"Ruff Driverz Presents Arrola",11.3696078431373
"Daniel O'Donnell",11.2053571428571
"Clock",11.1867424242424
"Solid Harmonie",11.1862373737374
"Pras",11.1666666666667
"Sash! ft Shannon",11.125
"Faith Hill",11.0769230769231
"Sham Rock",11.0769230769231
"Will Mellor",10.9101449275362
