"Artist","sum"
"Oasis",136.27593993636
"Spice Girls",87.2956915207555
"Celine Dion",66.2791208791209
"The Prodigy",65.7793000591877
"Fugees",65.4365079365079
"Mark Morrison",62.7138888888889
"George Michael",52.529304029304
"Boyzone",49.1071428571429
"Gina G",42.9848484848485
"Eternal",42.4464285714286
"3T",39.9242424242424
"Toni Braxton",39.2768284347232
"Manic Street Preachers",37.2764790764791
"Dunblane",36
"The Bluetones",35.6785714285714
"Lighthouse Family",35.4623376623377
"Robert Miles",35.3095238095238
"Kula Shaker",35.3071428571429
"Madonna",34.4200757575758
"Ocean Colour Scene",33.5201298701299
"Louise",33.165172735761
"Peter Andre",32.3251262626263
"Gabrielle",31.487922705314
"Underworld",29.4025974025974
"Backstreet Boys",29.1369047619048
"Michael Jackson",28.8019480519481
"Babylon Zoo",28.375787815126
"Suggs & Louchie Lou & Michie One",26.4495614035088
"Livin' Joy",26.3111111111111
"Faithless",26.2101199454141
"Jamiroquai",26.1363636363636
"Tony Rich Project",25.8356795709737
"Space",24.9579725829726
"The Beautiful South",24.6583333333333
"Peter Andre ft Bubbler Ranx",24.6111111111111
"Technohead",24.5235615079365
"John Alford",24.3824786324786
"Simply Red",24.1656954156954
"Los Del Rio",23.7105263157895
"Tori Amos",23.1954545454545
"Baddiel & Skinner & the Lightning Seeds",23
"Cast",22.9146825396825
"Alanis Morissette",22.7209534815467
"Robert Miles ft Maria Nayler",22.6274509803922
"Shed Seven",22.3840399796282
"Deep Blue Something",22.3227513227513
"Dodgy",22.1742424242424
"Babybird",22.1190476190476
"Bryan Adams",22.0221611721612
"Presidents Of The United States Of America",21.7213875205255
"Everything But The Girl",21.4646825396825
"Smurfs",21.2916666666667
"Take That",21.2857142857143
"Mariah Carey",21.25
"OMC",19.95
"Mark Snow",19.8333333333333
"Pet Shop Boys",19.5892857142857
"East 17 ft Gabrielle",19.5
"Luniz",19.4602564102564
"Belinda Carlisle",19.4369047619048
"Tina Turner",19.240771708163
"Gary Barlow",18.875
"Robson & Jerome",18.8571428571429
"Cher",18.8008783331364
"East 17",18.0625
"1996 Manchester United FA Cup Squad",18
"Donna Lewis",17.9714285714286
"Bone Thugs-N-Harmony",17.9189393939394
"Damage",17.4722222222222
"Sleeper",17.2588235294118
"Woolpackers",17.0571428571429
"Coolio",16.8841126194067
"Queen",16.7366013071895
"Lisa Marie Experience",16.7116217116217
"Baby D",16.6857142857143
"Blur",16.6761904761905
