"Artist","sum"
"Bing Crosby",178
"Jimmy Dorsey & His Orchestra",89.5
"Bing Crosby & Andrews Sisters",74.5
"Ella Mae Morse",56
"Guy Lombardo & His Royal Canadians",56
"Mills Brothers",56
"Louis Jordan & His Tympany Five",51.5
"Andrews Sisters",46
"Ella Fitzgerald & Ink Spots",46
"Glen Gray & Casa Loma Orchestra",41
"Helen Forrest & Dick Haymes",37.5
"Merry Macs",35
"Harry James & His Orchestra (Vocal Dick Haymes)",34
"Jo Stafford",33
"Woody Herman & His Orchestra",32
"Dinah Shore",30
"Lawrence Welk & His Orchestra",29.5
"David Rose & His Orchestra",28.5
"Andy Russell",28
"King Sisters",28
"Russ Morgan & His Orchestra",28
"Betty Hutton",27
"Glenn Miller & His Orchestra",26
"Ink Spots",25
"Martha Tilton",25
"Frank Sinatra",23
"Kay Armen",20
"Billy Butterfield & His Orchestra (Vocal Margaret Whiting)",19
"Harry James & His Orchestra",19
"Johnny Long & His Orchestra",19
"Three Suns",19
"Helen Forrest",18.5
"Stan Kenton & His Orchestra (Vocal Anita O'Day)",18
"Evelyn Knight",17
"Tommy Dorsey & His Orchestra (Vocal Frank Sinatra)",17
"Dick Haymes",16
"Perry Como",15
"Pied Pipers & Jo Stafford",15
"Mary Martin",13
"Stan Kenton & His Orchestra",13
"Johnny Mercer",11
"Judy Garland",11
"Red Foley",11
"King Cole Trio",10
"Tony Pastor & His Orchestra",10
"Xavier Cugat & His Waldorf-Astoria Orchestra",10
"Al Trace & His Orchestra",9
"Artie Shaw & His Orchestra",7
"Benny Carter & His Orchestra",7
"Duke Ellington & His Famous Orchestra",7
"Freddie Slack & His Orchestra",7
"Ernest Tubb",6
"Jan Garber & His Orchestra",6
"Bob Wills & His Texas Playboys",5
"Enric Madriguera & His Orchestra",5
"Erskine Hawkins & His Orchestra",4
"Frank Sinatra (Harry James Orchestra)",4
"Hildegarde",4
"Phil Hanna",4
"Tiny Hill & His Orchestra",4
"Charles Wolcott & His Orchestra",3
"Ella Fitzgerald",3
"Lucky Millinder & His Orchestra",3
"Tommy Dorsey & His Orchestra",3
"Abe Lyman & His California Orchestra",2
"Al Dexter & His Troopers",2
"Benny Goodman & His Orchestra",2
"Cootie Williams & His Orchestra",2
"Five Red Caps",2
"Ginny Simms",2
"Jimmie Lunceford & His Orchestra",2
"Louis Prima",2
"Roy Acuff",2
"Abe Lyman",1
"Al Sack & His Orchestra",1
"Alfred Drake",1
"Art Kassel & His Kassels-in-the-Air",1
"Bennie Moten's Kansas City Orchestra",1
"Buddy Johnson & His Orchestra",1
"Cab Calloway & His Orchestra",1
"Charlie Barnet & His Orchestra",1
"Charlie Spivak",1
"Count Basie & His Orchestra",1
"Earl Hines & His Orchestra",1
"Enric Madrguera",1
"Frankie Carle & His Orchestra",1
"Fred Waring's Pennsylvanians",1
"Freddy Martin & His Orchestra",1
"Gene Autry",1
"Gordon Jenkins & His Orchestra",1
"Gray Rains & His Orchestra",1
"Hoosier Hot Shots",1
"Horace Heidt & His Orchestra",1
"Ivie Anderson",1
"Jerry Jerome",1
"Jerry Wald & His Orchestra",1
"Jimmy Durante",1
"Lionel Hampton & His Orchestra",1
"Maxine Sullivan",1
"Morton Downey",1
"Paul Lavalle & His Orchestra",1
"Phil Brito",1
"Pied Pipers",1
"Ray Noble & His Orchestra",1
"Russ Morgan",1
"Spike Jones",1
"Stan Kenton",1
"Tex Grande",1
"Tex Ritter",1
"Tommy Dorsey & Jo Stafford & Pied Pipers",1
"Tony Pastor",1
"Vaughn Monroe",1
"Vaughn Monroe & His Orchestra",1
"Will Bradley & His Orchestra",1
