"Artist","sum"
"Perry Como",79
"Les Brown & His Orchestra (Vocal Doris Day)",74
"Harry James & His Orchestra",71.5
"Sammy Kaye & His Orchestra",70
"Bing Crosby",65
"Guy Lombardo & His Royal Canadians",53.5
"Vaughn Monroe & His Orchestra",47
"Tommy Dorsey & His Orchestra",46
"Dick Haymes",45
"Frank Sinatra",42.5
"Andrews Sisters",40
"Woody Herman & His Orchestra",36
"Johnny Long & His Orchestra",30
"Johnny Mercer",30
"Bing Crosby & Andrews Sisters",26
"Hal McIntyre & His Orchestra",26
"Charlie Spivak & His Orchestra",25
"Kay Kyser & His Orchestra",25
"Freddy Martin & His Orchestra",23
"Pied Pipers",21
"Tony Pastor & His Orchestra",20
"Carmen Cavallaro & His Orchestra",19
"Dinah Shore",19
"Johnny Mercer, Jo Stafford, & Pied Pipers",19
"Bing Crosby & Les Paul",18
"Johnny Mercer & Pied Pipers",18
"Benny Goodman & His Orchestra (Vocal Benny Goodman)",17.5
"Helen Forrest & Dick Haymes",17.5
"Frankie Carle & His Orchestra",17
"Jo Stafford",16
"Mills Brothers",16
"Spike Jones & His City Slickers",16
"Stan Kenton & His Orchestra",15
"Bing Crosby (Xavier Cugat Orchestra)",14
"Peggy Lee",14
"Betty Hutton",12
"Duke Ellington & His Famous Orchestra",12
"Louis Prima & His Orchestra",12
"Merry Macs",12
"Russ Morgan & His Orchestra",12
"Erskine Hawkins & His Orchestra",11
"Paul Weston & His Orchestra (Vocal Margaret Whiting)",11
"Phil Moore Four",11
"Bing Crosby with Ethel Smith (Organ)",10
"Harry James & His Orchestra (Vocal Kitty Kallen)",10
"Jesters",10
"Lucky Millinder & His Orchestra",10
"Louis Jordan & His Tympany Five",9
"Stan Kenton & His Orchestra (Vocal June Christy)",9
"Johnnie Johnston",8
"Artie Shaw & His Orchestra",7
"Bing Crosby & Judy Garland",7
"Three Suns",7
"Xavier Cugat & His Waldorf-Astoria Orchestra",7
"Ella Fitzgerald & Ink Spots",6
"Ethel Smith",6
"Jimmy Dorsey & His Orchestra v Teddy Walters",6
"Kate Smith",6
"Abe Lyman & His California Orchestra",5
"Ella Fitzgerald",5
"Jimmy Dorsey & His Orchestra",5
"Phil Brito",5
"Benny Goodman & His Orchestra (Vocal Jane Harvey)",4
"Benny Goodman & His Orchestra (Vocal Peggy Lee)",4
"Billy Butterfield & His Orchestra (Vocal Margaret Whiting)",4
"Jerry Wald & His Orchestra",4
"Martha Tilton",4
"Tex Ritter",4
"Benny Goodman & His Orchestra (Vocal Liza Morrow)",3
"Benny Goodman & His Orchestra (Vocal Peggy Mann)",3
"Ella Fitzgerald & Delta Rhythm Boys",3
"Hoagy Carmichael",3
"Jimmie Lunceford Orch v Delta Rhythm Boys",3
"Joe Liggins",3
"King Sisters",3
"Les Brown & His Orchestra",3
"Tommy Tucker & His Orchestra",3
"Benny Goodman & His Orchestra (Vocal Dottie Reid)",2
"Billy Eckstine",2
"Charlie Spivak",2
"Count Basie & His Orchestra",2
"Gene Krupa & His Orchestra",2
"George Olsen & His Orchestra",2
"Glen Gray & Casa Loma Orchestra",2
"Horace Heidt & His Orchestra",2
"Jerry Colonna",2
"Martha Stewart",2
"Ray Noble & His Orchestra",2
"Billie Holiday",1
"Bing Crosby & Bob Hope",1
"Bing Crosby (Louis Jordan Orchestra)",1
"Buddy Johnson & His Orchestra",1
"Cab Calloway & His Orchestra",1
"Cecil Gant",1
"Charlie Barnet & His Orchestra",1
"Dick Thomas",1
"Dizzy Gillespie",1
"Eddie Heywood",1
"Ella Mae Morse",1
"Eugenie Baird & Mel Torme",1
"Freddie Slack & His Orchestra",1
"Gertrude Niesen",1
"Hildegarde (Guy Lombardo Orchestra)",1
"James Melton",1
"Jose Iturbi",1
"Judy Garland",1
"Judy Garland & Merry Macs",1
"Lena Horne",1
"Modernaires & Paula Kelly",1
"Red Foley (Lawrence Welk Orchestra)",1
