"Artist","sum"
"Glenn Miller & His Orchestra",406
"Bing Crosby",145
"Kay Kyser & His Orchestra",80
"Ink Spots",69
"Andrews Sisters",65.5
"Dick Jurgens & His Orchestra",65
"Artie Shaw & His Orchestra",53
"Orrin Tucker & His Orchestra",52
"Tommy Dorsey & His Orchestra (Vocal Frank Sinatra)",51
"Tommy Dorsey & His Orchestra",45
"Jimmy Dorsey & His Orchestra",44
"Mitchell Ayres & His Fashions in Music",42
"Charlie Barnet & His Orchestra",39
"Bob Crosby & His Orchestra",37.5
"Tommy Dorsey & His Orchestra (Vocal Frank Sinatra & Pied Pipers)",37
"Frankie Masters & His Orchestra",33
"Will Bradley & His Orchestra",30.5
"Kate Smith",28
"Glen Gray & Casa Loma Orchestra",27
"Erskine Hawkins & His Orchestra",26
"Benny Goodman & His Orchestra (Vocal Helen Forrest)",23
"Guy Lombardo & His Royal Canadians",23
"Dick Todd",22
"Bob Chester & His Orchestra",20
"Leo Reisman & His Orchestra",19
"Eddy Duchin & His Orchestra",18
"Benny Goodman & His Orchestra (Vocal Mildred Bailey)",17
"Gray Gordon & His Orchestra",17
"Tommy Tucker & His Orchestra",17
"Vaughn Monroe & His Orchestra",16
"Tony Martin",15
"Abe Lyman & His California Orchestra",14
"Sammy Kaye & His Orchestra",14
"Bing Crosby & Connee Boswell",13
"Bing Crosby & Andrews Sisters",12
"Connee Boswell",12
"Judy Garland",12
"Will Glahe",12
"Ella Fitzgerald",11
"Fats Waller",11
"Glenn Miller & His Orchestra (Vocal Ray Eberle)",10
"Gene Krupa & His Orchestra",9
"Harry James & His Orchestra",9
"Jan Savitt & His Orchestra",9
"Tommy Dorsey & His Orchestra (Vocal Allan Storr)",9
"Horace Heidt & His Orchestra",8
"Ozzie Nelson & His Orchestra",8
"Shep Fields & His Rippling Rhythm Orchestra",8
"Ambrose & His Orchestra vocal Denny Dennis",7
"Cliff Edwards",7
"Dick Robertson & His Orchestra",7
"Coleman Hawkins & His Orchestra",6
"Rochester",6
"Art Kassel & His Kassels-in-the-Air",5
"Earl Hines & His Orchestra",5
"Russ Morgan & His Orchestra",5
"Tommy Dorsey & His Orchestra (Vocal Pied Pipers)",5
"Xavier Cugat & His Waldorf-Astoria Orchestra",5
"Blue Barron & His Orchestra",4
"Duke Ellington & His Famous Orchestra",4
"Hal Kemp & His Orchestra",4
"Louise Massey & The Westerners",4
"Woody Herman & His Orchestra",4
"Al Kavelin & His Orchestra",3
"Raymond Scott & His Orchestra",3
"Tommy Dorsey & His Orchestra (Vocal Connie Haines)",3
"Bea Wain",2
"Bobby Byrne & His Orchestra",2
"Count Basie & His Orchestra",2
"Eddy Howard & His Orchestra",2
"Gene Autry",2
"Henry King & His Orchestra",2
"Ray Herbeck & His Orchestra",2
"Tiny Hill & His Orchestra",2
"Wayne King & His Orchestra",2
"Andy Kirk & His Twelve Clouds of Joy",1
"Benny Carter & His Orchestra",1
"Benny Goodman & His Orchestra",1
"Benny Goodman Sextet",1
"Benny Goodman Sextet (featuring Count Basie, Piano)",1
"Bing Crosby & Johnny Mercer",1
"Bob Zurke & His Delta Rhythm Band & Evelyn Poe",1
"Cab Calloway & His Orchestra",1
"Carl Lorch & His Orchestra",1
"Cats & the Fiddle",1
"Charioteers",1
"Charlie Barnet & His Orch",1
"Charlie Barnet & His Orchestra v Mary Ann McCall",1
"Dinah Shore",1
"Dinah Shore & Dick Todd",1
"Fabian Andre & His Orchestra",1
"Frank Novak & His Orchestra",1
"Freddy Martin & His Orchestra",1
"Harry's Tavern Band",1
"Henry Busse & His Orchestra",1
"Jack Leonard",1
"Jerry Colonna",1
"Jesters",1
"Joe Sullivan",1
"Kenny Baker",1
"Larry Clinton & His Orchestra",1
"Lil Green & Big Bill Broonzy",1
"Lionel Hampton & His Orchestra",1
"Louis Armstrong & Mills Brothers",1
"Mills Brothers",1
"Ray Noble & His Orchestra",1
"Richard Himber & His Orchestra",1
"Smoothies",1
"Ted Straeter & His Orchestra",1
"Ted Weems & His Orchestra",1
"Terry Shand & His Orchestra",1
"Tommy Reynolds & His Orchestra",1
"Wayne King",1
