"Artist","sum"
"Gladys Knight & The Pips",85.8019976411617
"Olivia Newton-John",65.5842105263158
"John Denver",64.2815359477124
"Elton John",61.1547619047619
"Jim Stafford",58.6863354037267
"James Brown",58.1796537722567
"Helen Reddy",56.3183006535948
"Bachman-Turner Overdrive",56.1513213981245
"Stevie Wonder",55.4522058823529
"Charlie Rich",55.2306845046207
"Kool & The Gang",54.23148627096
"Paul McCartney",53.0438339438339
"Aretha Franklin",52.3392381663378
"The Stylistics",52.279945799458
"Chicago",50.5151515151515
"Eddie Kendricks",48.4172166331321
"Grand Funk",48.1435406698565
"Three Dog Night",46.5105661881978
"Al Wilson",45.266028708134
"Diana Ross",44.1600849950964
"Bo Donaldson & The Heywoods",43.8431848852901
"Mac Davis",43.7417027417027
"Barry White",43.72113997114
"Al Green",42.8056860902256
"Joni Mitchell",42.7826436721174
"Earth, Wind & Fire",42.1021983763363
"Spinners",41.1722222222222
"Anne Murray",40.8449612403101
"Cher",40.8108465608466
"Blue Swede",39.0927705269047
"Brownsville Station",39.0502617430673
"Steve Miller Band",39.0400160064026
"Gordon Lightfoot",38.5174603174603
"Elvis Presley",38.1815341521224
"Jackson 5",38.1172248803828
"Rufus",37.7112299465241
"The Guess Who",37.6923076923077
"Blue Magic",37.6226404976405
"The Righteous Brothers",37.1508578431373
"Ringo Starr",37.0095238095238
"Harry Chapin",36.1856725146199
"The Main Ingredient",35.6419047619048
"Barbra Streisand",34.9289164941339
"Love Unlimited Orchestra",34.2135642135642
"The O'Jays",34.0861111111111
"Cat Stevens",33.9977591036415
"The Hues Corporation",33.8888888888889
"Terry Jacks",33.8345389702273
"Paper Lace",33.5886089191774
"Cheech & Chong",32.7094211344211
"David Essex",32.2140845070423
"Carly Simon",32.0214285714286
"Ray Stevens",31.7332796132151
"Andy Kim",31.4047619047619
"The Rolling Stones",31.2468137254902
"Billy Preston",30.9097222222222
"Lamont Dozier",30.1717948717949
"Tavares",30.0712348668281
"Paul Anka",30.0125
"ABBA",29.0054466230937
"William DeVaughn",28.9631782945736
"Smokey Robinson",28.0670893018454
"George McCrae",27.9611764705882
"Eric Clapton",27.6483516483516
"MFSB",27.3450980392157
"Fancy",27.1766917293233
"Sami Jo",27.0693581780538
"Maria Muldaur",26.6666666666667
"Jim Croce",26.5709325396825
"Johnny Bristol",25.9105392156863
"Steely Dan",25.8640350877193
"Dave Loggins",25.6397660818713
"Redbone",25.5739130434783
"War",25.1636363636364
"DeFranco Family",25.0868055555556
"Bobby Womack",24.70518444666
"Carl Douglas",24.4444444444444
"Dionne Warwicke",24.2105263157895
"Pointer Sisters",24.093316519546
"Golden Earring",24.0879120879121
"The Doobie Brothers",24.0849635278515
"The Temptations",24.073806364504
"Wet Willie",23.6414673046252
"Billy Swan",23.3333333333333
"First Class",23.276754075124
"The Staple Singers",23.1254308721722
"The Hollies",23.0714285714286
"Four Tops",23.0587010943423
"B.T. Express",22.8888888888889
"Ohio Players",22.1751227495908
"Billy Joel",22.065487012987
"Wednesday",22.042069992554
"The Three Degrees",21.8333333333333
"Neil Diamond",21.4133333333333
"Commodores",21.1042424242424
"Marvin Hamlisch",21.0416666666667
"America",20.9722222222222
"Roberta Flack",20.75
"Bobby Vinton",20.6078431372549
"Tony Orlando & Dawn",20.6057522724189
"Tom T. Hall",20.0992063492063
"Edgar Winter",20.0880388687618
"Kiki Dee",20.0833333333333
"Eagles",20.044237012987
"Bloodstone",20.0416068866571
"Lynyrd Skynyrd",19.6029411764706
"Bobby Blue Bland",19.0766045548654
"Rick Derringer",19.0559782608696
"B.B. King",19.0485347985348
"ZZ Top",19.0243902439024
"Carole King",19
"Donny & Marie Osmond",18.5833333333333
"Mocedades",18.3986928104575
"The Impressions",18.1176470588235
"Bob Dylan",18.0742424242424
"Tower Of Power",18.0639433030737
"The New Birth",18.0487373737374
"The Chi-Lites",18.0464397271626
"Curtis Mayfield",18.0363636363636
"Isley Brothers",18.0348484848485
"Linda Ronstadt",18.0345332162716
"John Lennon",18
"Bad Company",17.8666666666667
"Mike Oldfield",17.3928571428571
"Carl Carlton",17.3333333333333
"The Tymes",17.0943223443223
"Garfunkel",17.0851393188854
"Isaac Hayes",17.0807511737089
"Donna Fargo",17.0291717666259
"Billy Paul",17.027027027027
"Reunion",16.4583333333333
"Sister Janet Mead",16.3269230769231
"Jim Weatherly",16.0909090909091
"Gene Redding",16.0833333333333
