"Artist","sum"
"Eminem",629.818818235953
"Nickelback",425.413679095317
"Taylor Swift",416.550693192257
"Toby Keith",397.001328272978
"Kenny Chesney",375.663158234095
"Rascal Flatts",361.063686685299
"Carrie Underwood",355.991840132979
"Linkin Park",347.468454538201
"Alicia Keys",343.363468944196
"Jay-Z",340.292682568776
"Josh Groban",330.960304256014
"Tim McGraw",325.16695219011
"Nelly",316.577448559353
"50 Cent",313.378918693577
"Usher",296.770504736062
"Norah Jones",291.309406864206
"Dixie Chicks",269.405315736895
"Britney Spears",268.5067616768
"Beyonce",267.728384608405
"Creed",254.134794575909
"Mary J. Blige",251.348752416565
"Alan Jackson",250.560049480527
"Kid Rock",244.696755368814
"'N Sync",231.373776352646
"Kanye West",230.369093997965
"Ludacris",229.81371063577
"Andrea Bocelli",220.836277276322
"John Mayer",217.38906175081
"Coldplay",216.964914705178
"Mariah Carey",216.771007894991
"Sugarland",213.006005398111
"Christina Aguilera",209.801216675481
"Miley Cyrus",209.208187134503
"Avril Lavigne",206.452799974327
"Pink",205.396770954327
"Daughtry",204.220409982174
"George Strait",202.039284523765
"The Beatles",197.54918140282
"Destiny's Child",196.370294354484
"The Black Eyed Peas",191.659716977209
"Lil Wayne",189.040415140415
"R. Kelly",188.255412273372
"Celine Dion",187.088006111535
"Keith Urban",186.985295954046
"Kelly Clarkson",186.467184788895
"Michael Buble",181.901265393497
"3 Doors Down",178.067398967356
"Lady Gaga",175.97196969697
"Backstreet Boys",173.718423679231
"T.I.",171.341572078816
"Faith Hill",170.901033901823
"Green Day",170.846142746143
"U2",169.476234304911
"Justin Timberlake",168.198196248196
"Limp Bizkit",166.539254106746
"Jack Johnson",165.904263280579
"Rod Stewart",165.050793817653
"Evanescence",164.38192450824
"Santana",163.538139066816
"Dave Matthews Band",153.970277029022
"Michael Jackson",152.383227230286
"Akon",148.568898775803
"Jennifer Lopez",146.820580218093
"Brad Paisley",144.256055200838
"Lady Antebellum",143.992637917638
"Enya",136.337910455558
"Disturbed",135.71546360573
"Red Hot Chili Peppers",133.500116550117
"Susan Boyle",131.846167557932
"Rihanna",131.280750682066
"Staind",130.79817274229
"Ja Rule",129.739985759498
"Madonna",129.533131050236
"Outkast",128.530235450824
"Hilary Duff",126.172660206234
"Korn",124.362163963451
"Snoop Dogg",122.361600246159
"Sheryl Crow",121.713518539124
"Eagles",121.048581048581
