"Artist","sum"
"Madonna",377.947221352944
"Shakin' Stevens",317.249171238544
"UB40",289.671773410038
"Madness",288.124865699801
"Kool & The Gang",243.038998668234
"The Jam",239.471131549207
"Michael Jackson",238.852239930447
"Cliff Richard",229.943994251762
"Duran Duran",229.675128857387
"Wham!",220.762499591911
"Status Quo",213.107794060085
"Spandau Ballet",209.372809433251
"David Bowie",201.490399925886
"Eurythmics",200.587940042448
"Queen",199.582385522973
"Elton John",194.953064343667
"Depeche Mode",188.721645721839
"Phil Collins",185.96754985959
"Diana Ross",185.630310727969
"Bucks Fizz",181.255806718464
"Level 42",179.841268138467
"New Order",179.477869335495
"Bananarama",178.355071785888
"The Human League",177.50840655669
"Stevie Wonder",175.213651598578
"Kim Wilde",174.129461725389
"Orchestral Manoeuvres In The Dark",173.415318101321
"Simple Minds",170.232538142018
"Adam & The Ants",167.836016519712
"Five Star",161.544047161555
"Rod Stewart",159.68061110673
"Culture Club",157.503566544048
"Frankie Goes To Hollywood",156.836249125949
"Tears For Fears",155.879171220878
"Ultravox",155.753730163869
"Pet Shop Boys",155.479469507101
"Lionel Richie",150.5713163983
"The Style Council",148.904980744384
"Prince",140.784322719944
"Sinitta",139.564754689755
"A-Ha",138.54979283874
"Billy Ocean",137.899458481597
"Erasure",137.560247791424
"Thompson Twins",136.601615308013
"Bruce Springsteen",136.332962485845
"Iron Maiden",135.771802762764
"Tina Turner",134.865222356681
"The Beat",134.375485349953
"Whitney Houston",134.066488618908
"Paul McCartney",133.197408279942
"Donna Summer",131.024566575788
"Imagination",129.192523262778
"U2",129.063863175831
"Shalamar",127.326725231238
"Kylie Minogue",126.693376068376
"Bad Manners",126.392035544224
"George Benson",124.457288795438
"Billy Joel",123.807294862505
"Bros",122.79227994228
"Genesis",122.657567183286
"Howard Jones",122.575820932274
"Soft Cell",120.866152639351
"Siouxsie & The Banshees",118.82601560253
"Slade",117.080249497691
"Eddy Grant",116.983851599294
"The Police",114.961260798026
"The Stranglers",114.730814454852
"Rick Astley",114.449206349206
"The Cure",114.414309796698
"Hot Chocolate",114.185830063518
"Gary Numan",110.857494067273
"Alison Moyet",110.020496073694
"Bangles",109.415713024201
"Dire Straits",109.04580128443
"Whitesnake",108.575704914089
"Simply Red",107.060069613796
"Nik Kershaw",105.707316798798
"Sheena Easton",104.942845208942
"Barry Manilow",104.678828374732
"John Lennon",103.26855788182
"George Michael",102.578079600138
"Dollar",101.931712450295
"The Nolans",100.91496894918
"The Smiths",100.761296994525
"David Essex",99.5777892885196
"Billy Idol",99.3364120472672
"ABC",99.1101031728917
"Elvis Presley",98.2551876492421
"Robert Palmer",97.9660868188017
"Toyah",97.9598465718711
"Big Country",97.1319061736624
"Electric Light Orchestra",96.8729893614253
"Shakatak",95.9023001519378
"Wet Wet Wet",95.5529847345637
"Paul Young",95.1836982461982
"Hazell Dean",94.6206858068244
"The Specials",94.2585858585859
"Odyssey",93.7354474645356
"Kate Bush",93.7257230279102
"ABBA",92.9220658508158
"Chris Rea",92.7149569882351
"Fleetwood Mac",92.5460637552821
"Huey Lewis & The News",91.4814446516875
"The Gap Band",91.1748993691736
"AC/DC",90.9214859535835
"Marillion",90.7758030978997
"Elvis Costello & The Attractions",90.2765620756843
"Fine Young Cannibals",90.2422610591363
"Matt Bianco",89.5292455629212
"Heaven 17",89.4557813522706
