"Artist","sum"
"Madonna",352.603088578088
"Oasis",317.469438530755
"Boyzone",297.312271062271
"Mariah Carey",232.232429249263
"Spice Girls",230.977979820691
"Michael Jackson",221.833594836536
"Take That",219.024848462474
"Celine Dion",216.586432920243
"The Prodigy",198.816505202054
"Robbie Williams",194.794508853719
"Whitney Houston",192.199086105736
"Elton John",191.191930897117
"Wet Wet Wet",186.969468737447
"East 17",180.513787601288
"Steps",169.521492233257
"Bryan Adams",167.444107237325
"Cher",167.188254359166
"M People",165.275962082504
"George Michael",160.842921917572
"Roxette",159.561298886299
"2 Unlimited",157.769140040386
"Blur",156.171982367048
"Pet Shop Boys",155.324023199023
"Janet Jackson",152.76979764227
"Eternal",150.484813797314
"Manic Street Preachers",146.763101194414
"Bon Jovi",144.310837451162
"Kylie Minogue",143.61893939394
"Backstreet Boys",142.103885344675
"U2",141.858352758353
"Erasure",139.9262094186
"The Beautiful South",133.824966415229
"Simply Red",127.869551200434
"Queen",126.665068673157
"Michael Bolton",126.519747888977
"Ace Of Base",125.913455988456
"Cliff Richard",123.637180968345
"Jamiroquai",121.44379203313
"R Kelly",118.488358863172
"911",117.172652785811
"Gloria Estefan",114.577204074714
"All Saints",109.691558441558
"New Kids On The Block",108.792185592186
"James",104.575428758738
"Snap!",103.664195210248
"UB40",102.810624524564
"Five",101.843966817496
"REM",101.288566977
"Diana Ross",100.350672955725
"Rod Stewart",100.278190341629
"Seal",100.202866479925
"Texas",99.8566858017516
"Westlife",98.1707116412999
"Dina Carroll",96.8900691699604
"Pulp",96.6280029998951
"Clock",96.5641250310853
"Tina Turner",95.8800792761492
"Annie Lennox",95.0016978638473
"Vengaboys",94.2594627594628
"D:Ream",93.9418402549255
"Gabrielle",92.861701704093
"En Vogue",92.6193053343407
"Suede",92.3226385963324
"Supergrass",90.438609349307
"Lighthouse Family",90.2879047744284
"B*Witched",89.3995405179616
"TLC",89.265942556799
"Will Smith",89.0104696028609
"Belinda Carlisle",88.2514631072325
"Aqua",88.0879675879676
"Lisa Stansfield",87.9757882395382
"Toni Braxton",86.4682425761373
"Meat Loaf",86.1079921869935
"Prince",85.9618723381881
"Sheryl Crow",85.8255896789189
"Jason Donovan",85.7932287583292
"The Shamen",85.3326765188834
"Savage Garden",85.3041996047431
"Tori Amos",84.4118800473926
"Salt-N-Pepa",82.5637029663306
"Right Said Fred",82.0471031124048
"Mark Morrison",81.6786083799242
"Aerosmith",79.5792722593498
"Boyz II Men",79.345438290515
"Dannii Minogue",77.4709836459836
"Fugees",76.2698412698413
"Faith No More",75.778344763552
"Depeche Mode",75.3323554784232
"Peter Andre",75.2687100962455
"The Stone Roses",75.1261506315788
"Jimmy Nail",74.6659632130322
